pair,tf,period,std,depth,direction,variant,n,w,l,t,mean_r,se_r,ci_low_r,ci_high_r
USD_PLN,H4,10,2.0,0.1,short,D,105,49,56,0,-0.044027149748979484,0.10358936695629288,-0.24706230898331352,0.15900800948535457
USD_PLN,H4,10,2.0,0.25,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.25,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.25,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.25,short,D,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.5,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.5,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.5,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.5,short,D,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.75,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.0,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.0,long,A,128,67,61,0,0.04687499999999992,0.08863810943323214,-0.12685569448913506,0.2206056944891349
USD_PLN,H4,10,2.5,0.0,long,B,128,39,89,0,-0.08148460300604031,0.13819985278764743,-0.3523563144698293,0.18938710845774864
USD_PLN,H4,10,2.5,0.0,long,C,114,61,53,0,0.07017543859649122,0.09384016762737814,-0.11375128995316991,0.25410216714615236
USD_PLN,H4,10,2.5,0.0,long,D,114,40,74,0,-0.07200739488476744,0.12375556432321093,-0.3145683009582609,0.17055351118872597
USD_PLN,H4,10,2.5,0.1,long,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.1,long,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.1,long,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.1,long,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,long,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,long,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,long,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,long,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,long,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,long,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,long,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,long,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,long,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.0,short,A,139,67,71,1,-0.024656163138224683,0.08489371891274448,-0.19104785220720388,0.1417355259307545
USD_PLN,H4,10,2.5,0.0,short,B,139,45,94,0,-0.09992049924124788,0.1176550050800834,-0.33052430919821135,0.1306833107157156
USD_PLN,H4,10,2.5,0.0,short,C,118,59,58,1,0.013344103001871447,0.09217900686769623,-0.16732675045881315,0.19401495646255604
USD_PLN,H4,10,2.5,0.0,short,D,118,44,73,1,-0.0645076594570114,0.11363814739243643,-0.2872384283461868,0.158223109432164
USD_PLN,H4,10,2.5,0.1,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.1,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.1,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.1,short,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.25,short,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.5,short,D,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,short,A,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,10,2.5,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,long,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,long,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,long,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,long,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,long,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,long,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,long,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,long,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,long,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,long,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,long,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,long,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,long,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,long,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,long,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,long,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,long,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,short,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,short,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,short,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.0,short,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,short,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,short,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,short,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.1,short,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,short,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,short,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,short,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.25,short,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,short,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,short,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,short,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.5,short,D,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,short,A,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,10,3.0,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,20,1.5,0.0,long,A,797,394,398,5,-0.0021372147714627163,0.03537911379955226,-0.07148027781858514,0.06720584827565972
USD_PLN,H4,20,1.5,0.0,long,B,752,228,524,0,-0.047847454616223146,0.07804725734076261,-0.20082007900411786,0.10512516977167158
USD_PLN,H4,20,1.5,0.0,long,C,505,252,248,5,0.010160913790177303,0.044384680188925496,-0.07683305938011667,0.09715488696047128
USD_PLN,H4,20,1.5,0.0,long,D,505,214,291,0,-0.059297506463706594,0.05099314895773409,-0.1592440784208654,0.040649065493452215
USD_PLN,H4,20,1.5,0.1,long,A,616,297,317,2,-0.030009422153462324,0.04027862384616712,-0.10895552489194987,0.04893668058502523
USD_PLN,H4,20,1.5,0.1,long,B,536,109,427,0,-0.04613350584775409,0.13676192482442054,-0.31418687850361837,0.22191986680811018
USD_PLN,H4,20,1.5,0.1,long,C,237,123,113,1,0.0403286621441929,0.06493082726842465,-0.08693575930191944,0.16759308359030523
USD_PLN,H4,20,1.5,0.1,long,D,237,92,145,0,-0.1613341960361961,0.07113752998697116,-0.30076375481065953,-0.021904637261732612
USD_PLN,H4,20,1.5,0.25,long,A,324,146,176,2,-0.09455088175290166,0.055239228496678866,-0.20281976960639225,0.013718006100588917
USD_PLN,H4,20,1.5,0.25,long,B,205,27,178,0,-0.05700698439441372,0.30248458955605023,-0.6498767799242722,0.5358628111354446
USD_PLN,H4,20,1.5,0.25,long,C,69,32,36,1,-0.0504498706444648,0.12046876710553307,-0.2865686541713096,0.18566891288238002
USD_PLN,H4,20,1.5,0.25,long,D,69,28,41,0,-0.19555711941471718,0.11988832976179456,-0.4305382457478345,0.039424006918400145
USD_PLN,H4,20,1.5,0.5,long,A,55,29,26,0,0.05454545454545474,0.1358801755216181,-0.21177968947691672,0.3208705985678262
USD_PLN,H4,20,1.5,0.5,long,B,7,1,6,0,5.264577872753636,6.264577872753636,-7.01399475784349,17.54315050335076
USD_PLN,H4,20,1.5,0.5,long,C,4,3,1,0,0.5,0.5,-0.48,1.48
USD_PLN,H4,20,1.5,0.5,long,D,4,1,3,0,-0.43132903467962036,0.5686709653203796,-1.5459241267075645,0.6832660573483238
USD_PLN,H4,20,1.5,0.75,long,A,3,1,2,0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336
USD_PLN,H4,20,1.5,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,20,1.5,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,20,1.5,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,20,1.5,0.0,short,A,754,396,353,5,0.05729492548756747,0.03628700360571638,-0.013827601579636625,0.12841745255477155
USD_PLN,H4,20,1.5,0.0,short,B,706,193,512,1,-0.22251918811762095,0.050904023287848904,-0.32229107376180477,-0.1227473024734371
USD_PLN,H4,20,1.5,0.0,short,C,471,241,225,5,0.034935642640573035,0.04592676392469859,-0.055080814651836195,0.12495209993298226
USD_PLN,H4,20,1.5,0.0,short,D,471,182,288,1,-0.15353509276628138,0.050646942355300026,-0.25280309978266946,-0.054267085749893335
USD_PLN,H4,20,1.5,0.1,short,A,589,294,292,3,0.006294432016610695,0.04116871275703035,-0.07439624498716879,0.0869851090203902
USD_PLN,H4,20,1.5,0.1,short,B,512,101,411,0,-0.2795446016826565,0.0709797893977166,-0.418664988902181,-0.14042421446313197
USD_PLN,H4,20,1.5,0.1,short,C,239,127,109,3,0.07990033241884514,0.06430800567882003,-0.0461433587116421,0.2059440235493324
USD_PLN,H4,20,1.5,0.1,short,D,239,98,141,0,-0.11457659920169931,0.07078193073441598,-0.2533091834411546,0.024155985037755998
USD_PLN,H4,20,1.5,0.25,short,A,308,143,161,4,-0.05504346754340404,0.056695502575371516,-0.16616665259113222,0.056079717504324125
USD_PLN,H4,20,1.5,0.25,short,B,190,18,172,0,0.47612305710325986,0.7671921920693564,-1.0275736393526786,1.9798197535591986
USD_PLN,H4,20,1.5,0.25,short,C,68,30,37,1,-0.09814461542747882,0.1207703030094603,-0.334854409326021,0.13856517847106337
USD_PLN,H4,20,1.5,0.25,short,D,68,27,41,0,-0.14349387464209326,0.13206162750094744,-0.4023346645439503,0.11534691525976373
USD_PLN,H4,20,1.5,0.5,short,A,58,28,30,0,-0.03448275862068984,0.13237446481895074,-0.2939367096658333,0.22497119242445363
USD_PLN,H4,20,1.5,0.5,short,B,6,0,6,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,20,1.5,0.5,short,C,1,1,0,0,1.0,,,
USD_PLN,H4,20,1.5,0.5,short,D,1,1,0,0,0.7741383750241408,,,
USD_PLN,H4,20,1.5,0.75,short,A,2,1,1,0,0.0,1.0,-1.96,1.96
USD_PLN,H4,20,1.5,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,20,1.5,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,20,1.5,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.0,long,A,478,226,250,2,-0.04928276484487568,0.045656993163818896,-0.13877047144596072,0.040204941756209346
USD_PLN,H4,20,2.0,0.0,long,B,462,109,353,0,-0.14629257271447574,0.09367114493959924,-0.32988801679609026,0.03730287136713878
USD_PLN,H4,20,2.0,0.0,long,C,319,157,161,1,-0.01089989094888704,0.056009984509738875,-0.12067946058797524,0.09887967869020114
USD_PLN,H4,20,2.0,0.0,long,D,319,113,206,0,-0.09977220933223796,0.0709351551241972,-0.23880511337566446,0.03926069471118854
USD_PLN,H4,20,2.0,0.1,long,A,246,113,132,1,-0.0780491225351383,0.0635676092687315,-0.20264163670185203,0.04654339163157546
USD_PLN,H4,20,2.0,0.1,long,B,223,37,186,0,0.04593442481505797,0.2246332452678812,-0.39434673590998914,0.48621558554010513
USD_PLN,H4,20,2.0,0.1,long,C,101,48,51,2,-0.014420314938808252,0.09961792568522819,-0.2096714492818555,0.180830819404239
USD_PLN,H4,20,2.0,0.1,long,D,101,38,63,0,-0.03397866550049381,0.12846741893647154,-0.28577480661597804,0.2178174756149904
USD_PLN,H4,20,2.0,0.25,long,A,55,29,26,0,0.05454545454545474,0.1358801755216181,-0.21177968947691672,0.3208705985678262
USD_PLN,H4,20,2.0,0.25,long,B,27,4,23,0,1.2130872344663626,1.3126840159388895,-1.3597734367738608,3.785947905706586
USD_PLN,H4,20,2.0,0.25,long,C,12,6,6,0,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167
USD_PLN,H4,20,2.0,0.25,long,D,12,4,8,0,-0.14723760480003392,0.3669774714901661,-0.8665134489207594,0.5720382393206916
USD_PLN,H4,20,2.0,0.5,long,A,1,1,0,0,1.0,,,
USD_PLN,H4,20,2.0,0.5,long,B,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.5,long,C,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.5,long,D,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,long,A,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.0,short,A,461,216,240,5,-0.04696495371535646,0.04641180024765646,-0.13793208220076314,0.04400217477005021
USD_PLN,H4,20,2.0,0.0,short,B,443,104,339,0,-0.091285855966302,0.09181661995411945,-0.27124643107637614,0.08867471914377213
USD_PLN,H4,20,2.0,0.0,short,C,317,144,171,2,-0.0805685596441369,0.055994580604004945,-0.1903179376279866,0.029180818339712797
USD_PLN,H4,20,2.0,0.0,short,D,317,101,216,0,-0.1434485762699712,0.07308961823879284,-0.2867042280180052,-0.00019292452193722665
USD_PLN,H4,20,2.0,0.1,short,A,232,114,117,1,-0.01264336736034536,0.06564857901235327,-0.14131458222455776,0.11602784750386705
USD_PLN,H4,20,2.0,0.1,short,B,201,40,161,0,0.026769529229395888,0.1690872127281551,-0.3046414077177881,0.3581804661765799
USD_PLN,H4,20,2.0,0.1,short,C,93,42,50,1,-0.08019745928529735,0.10352326949348514,-0.2831030674925282,0.12270814892193353
USD_PLN,H4,20,2.0,0.1,short,D,93,32,61,0,-0.14706191169659213,0.1253967555611354,-0.39283955259641745,0.09871572920323321
USD_PLN,H4,20,2.0,0.25,short,A,58,28,30,0,-0.03448275862068984,0.13237446481895074,-0.2939367096658333,0.22497119242445363
USD_PLN,H4,20,2.0,0.25,short,B,29,3,26,0,2.0987794130799484,2.401086128874348,-2.6073493995137733,6.80490822567367
USD_PLN,H4,20,2.0,0.25,short,C,6,4,2,0,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067
USD_PLN,H4,20,2.0,0.25,short,D,6,4,2,0,0.45952223556653804,0.4630027950044778,-0.4479632426422384,1.3670077137753145
USD_PLN,H4,20,2.0,0.5,short,A,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.5,short,B,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.5,short,C,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.5,short,D,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,short,A,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,20,2.0,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.0,long,A,206,96,110,0,-0.06796116504854359,0.06968155020696008,-0.20453700345418535,0.06861467335709816
USD_PLN,H4,20,2.5,0.0,long,B,205,43,162,0,-0.16880232372644519,0.1274362769282388,-0.4185774265057932,0.08097277905290287
USD_PLN,H4,20,2.5,0.0,long,C,144,68,76,0,-0.055555555555555254,0.08349505157846367,-0.21920585664934403,0.10809474553823353
USD_PLN,H4,20,2.5,0.0,long,D,144,39,105,0,-0.20907841652693215,0.11241991447126869,-0.4294214488906188,0.011264615836754477
USD_PLN,H4,20,2.5,0.1,long,A,55,29,26,0,0.05454545454545474,0.1358801755216181,-0.21177968947691672,0.3208705985678262
USD_PLN,H4,20,2.5,0.1,long,B,52,10,42,0,1.8026456241717457,1.7483200082736972,-1.6240615920447008,5.229352840388192
USD_PLN,H4,20,2.5,0.1,long,C,20,12,8,0,0.20000000000000054,0.22478059477960666,-0.2405699657680285,0.6405699657680296
USD_PLN,H4,20,2.5,0.1,long,D,20,6,14,0,-0.0703616627395327,0.33710812680924507,-0.731093591285653,0.5903702658065876
USD_PLN,H4,20,2.5,0.25,long,A,3,1,2,0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336
USD_PLN,H4,20,2.5,0.25,long,B,2,0,2,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,20,2.5,0.25,long,C,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.25,long,D,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,long,A,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,long,B,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,long,C,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,long,D,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,long,A,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.0,short,A,184,88,95,1,-0.037680767541305026,0.07366923507688948,-0.1820724682920084,0.10671093320939834
USD_PLN,H4,20,2.5,0.0,short,B,178,45,133,0,-0.1274841754327868,0.11783003633342116,-0.35843104664629233,0.10346269578071868
USD_PLN,H4,20,2.5,0.0,short,C,129,66,62,1,0.03329051221240627,0.08802574295424671,-0.13923994397791728,0.20582096840272984
USD_PLN,H4,20,2.5,0.0,short,D,129,48,81,0,0.04920026585819483,0.12374508636274308,-0.19334010341278157,0.29174063512917126
USD_PLN,H4,20,2.5,0.1,short,A,58,28,30,0,-0.03448275862068984,0.13237446481895074,-0.2939367096658333,0.22497119242445363
USD_PLN,H4,20,2.5,0.1,short,B,51,6,45,0,-0.3414269519790352,0.26239097892704993,-0.8557132706760531,0.1728593667179827
USD_PLN,H4,20,2.5,0.1,short,C,21,14,7,0,0.3333333333333328,0.2108185106778919,-0.0798709475953353,0.7465376142620009
USD_PLN,H4,20,2.5,0.1,short,D,21,10,11,0,0.29023857278760157,0.30537633838071854,-0.3082990504386067,0.8887761960138099
USD_PLN,H4,20,2.5,0.25,short,A,2,1,1,0,0.0,1.0,-1.96,1.96
USD_PLN,H4,20,2.5,0.25,short,B,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.25,short,C,1,1,0,0,1.0,,,
USD_PLN,H4,20,2.5,0.25,short,D,1,0,1,0,-1.0,,,
USD_PLN,H4,20,2.5,0.5,short,A,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,short,B,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,short,C,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.5,short,D,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,short,A,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,20,2.5,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.0,long,A,55,29,26,0,0.05454545454545474,0.1358801755216181,-0.21177968947691672,0.3208705985678262
USD_PLN,H4,20,3.0,0.0,long,B,55,15,40,0,0.10969924594858842,0.2570045922321541,-0.3940297548264336,0.6134282467236104
USD_PLN,H4,20,3.0,0.0,long,C,40,23,17,0,0.1499999999999992,0.15831646333879026,-0.1603002681440297,0.4603002681440281
USD_PLN,H4,20,3.0,0.0,long,D,40,14,26,0,0.24130102940917125,0.27911723562035085,-0.30576875240671636,0.7883708112250589
USD_PLN,H4,20,3.0,0.1,long,A,7,2,5,0,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266
USD_PLN,H4,20,3.0,0.1,long,B,7,0,7,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,20,3.0,0.1,long,C,4,1,3,0,-0.5000000000000028,0.4999999999999972,-1.4799999999999973,0.47999999999999177
USD_PLN,H4,20,3.0,0.1,long,D,4,0,4,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,20,3.0,0.25,long,A,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.25,long,B,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.25,long,C,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.25,long,D,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,long,A,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,long,B,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,long,C,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,long,D,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,long,A,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.0,short,A,58,28,30,0,-0.03448275862068984,0.13237446481895074,-0.2939367096658333,0.22497119242445363
USD_PLN,H4,20,3.0,0.0,short,B,58,13,45,0,-0.20167731435919917,0.19934381255469213,-0.5923911869663958,0.18903655824799742
USD_PLN,H4,20,3.0,0.0,short,C,45,20,25,0,-0.1111111111111111,0.14982219165849828,-0.40476260676176773,0.18254038453954552
USD_PLN,H4,20,3.0,0.0,short,D,45,13,31,1,-0.05838631130439866,0.21282981040910595,-0.4755327397062463,0.35876011709744904
USD_PLN,H4,20,3.0,0.1,short,A,7,4,3,0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761
USD_PLN,H4,20,3.0,0.1,short,B,7,0,7,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,20,3.0,0.1,short,C,3,1,2,0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336
USD_PLN,H4,20,3.0,0.1,short,D,3,0,2,1,-0.1549712273277307,0.8450287726722693,-1.8112276217653784,1.5012851671099172
USD_PLN,H4,20,3.0,0.25,short,A,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.25,short,B,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.25,short,C,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.25,short,D,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,short,A,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,short,B,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,short,C,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.5,short,D,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,short,A,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,short,B,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,short,C,0,0,0,0,,,,
USD_PLN,H4,20,3.0,0.75,short,D,0,0,0,0,,,,
USD_PLN,H4,30,1.5,0.0,long,A,630,301,327,2,-0.04054938761584594,0.03978468227246894,-0.11852736486988505,0.03742858963819317
USD_PLN,H4,30,1.5,0.0,long,B,573,149,424,0,-0.07095901355133402,0.07591957300873693,-0.2197613766484584,0.07784334954579036
USD_PLN,H4,30,1.5,0.0,long,C,390,182,204,4,-0.05583110979706101,0.05040924811296325,-0.15463323609846896,0.04297101650434695
USD_PLN,H4,30,1.5,0.0,long,D,390,134,256,0,-0.13874741268035842,0.06222691861021248,-0.26071217315637485,-0.01678265220434197
USD_PLN,H4,30,1.5,0.1,long,A,493,237,256,0,-0.03853955375253532,0.0450499881070826,-0.12683753044241722,0.049758422937346565
USD_PLN,H4,30,1.5,0.1,long,B,388,63,325,0,-0.24487055144081224,0.09857363218891257,-0.43807487053108085,-0.0516662323505436
USD_PLN,H4,30,1.5,0.1,long,C,156,71,84,1,-0.08719663528230936,0.07985126521668068,-0.2437051151070035,0.06931184454238476
USD_PLN,H4,30,1.5,0.1,long,D,156,50,106,0,-0.2258421563111309,0.09287166912115313,-0.407870627788591,-0.04381368483367076
USD_PLN,H4,30,1.5,0.25,long,A,293,138,155,0,-0.05802047781569962,0.05842198943756192,-0.17252757711332098,0.05648662148192174
USD_PLN,H4,30,1.5,0.25,long,B,120,9,111,0,-0.5309469136025425,0.1707007250707635,-0.865520334741239,-0.19637349246384606
USD_PLN,H4,30,1.5,0.25,long,C,46,24,22,0,0.043478260869565216,0.14893023279611745,-0.248424995410825,0.33538151714995545
USD_PLN,H4,30,1.5,0.25,long,D,46,12,34,0,-0.4140162174541055,0.1486065598348556,-0.7052850747304225,-0.12274736017778853
USD_PLN,H4,30,1.5,0.5,long,A,62,26,35,1,-0.1483884539297424,0.12561308919142683,-0.39459010874493894,0.09781320088545417
USD_PLN,H4,30,1.5,0.5,long,B,3,0,3,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,30,1.5,0.5,long,C,3,0,3,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,30,1.5,0.5,long,D,3,0,3,0,-1.0,0.0,-1.0,-1.0
USD_PLN,H4,30,1.5,0.75,long,A,7,3,4,0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903
USD_PLN,H4,30,1.5,0.75,long,B,0,0,0,0,,,,
USD_PLN,H4,30,1.5,0.75,long,C,0,0,0,0,,,,
USD_PLN,H4,30,1.5,0.75,long,D,0,0,0,0,,,,
USD_PLN,H4,30,1.5,0.0,short,A,605,325,272,8,0.08672741067310287,0.040297761431745634,0.00774379826688143,0.1657110230793243
USD_PLN,H4,30,1.5,0.0,short,B,563,151,412,0,-0.08146741917573785,0.07036266111620777,-0.2193782349635051,0.05644339661202938
USD_PLN,H4,30,1.5,0.0,short,C,364,198,160,6,0.10744507836734575,0.0518161746235814,0.005885376105126211,0.2090047806295653
USD_PLN,H4,30,1.5,0.0,short,D,364,143,221,0,0.01634550570560887,0.06950702482491487,-0.11988826295122428,0.152579274362442
USD_PLN,H4,30,1.5,0.1,short,A,469,239,222,8,0.03930437932344922,0.045875865831314866,-0.05061231770592791,0.12922107635282634
