tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
1124,0.0764341868798018,0.02854476755247224,0.02048644247695621,0.13238193128264739,483,0.05433868956911028,0.04398366259407727,-0.03186928911528117,0.14054666825350173,EUR_USD,14,20,1,long,1607
637,0.044366163841538055,0.03783984449482017,-0.029799931368309475,0.11853225905138559,273,0.0105768834836469,0.059805570819151735,-0.1066420353218905,0.1277958022891843,EUR_USD,14,20,2,long,910
353,0.037988498256690637,0.05091627781810981,-0.06180740626680459,0.13778440278018586,152,0.0015818372418375103,0.07926527868153141,-0.15377810897396407,0.15694178345763907,EUR_USD,14,20,3,long,505
173,0.07715538247887278,0.0718193576800666,-0.06361055857405774,0.21792132353180332,75,0.15437305495020198,0.1141011975933421,-0.06926529233274853,0.3780114022331525,EUR_USD,14,20,4,long,248
1261,0.08189881915527096,0.026995800302709982,0.028987050561959396,0.1348105877485825,541,0.02800366945892771,0.04171598273667358,-0.0537596567049525,0.10976699562280792,EUR_USD,14,25,1,long,1802
708,0.05242490598212847,0.03595537558995834,-0.018047630174189866,0.1228974421384468,304,-0.010928387452420389,0.05665212870880517,-0.12196655972167852,0.10010978481683774,EUR_USD,14,25,2,long,1012
385,0.05754577168308148,0.048788508499075976,-0.038079704975107424,0.15317124834127038,166,-0.02264795626048613,0.07598021783332846,-0.17156918321380993,0.12627327069283767,EUR_USD,14,25,3,long,551
190,0.08080643322166688,0.06865686344377549,-0.05376101912813307,0.2153738855714668,82,0.08021925757640425,0.1101007994520441,-0.1355783093496022,0.2960168245024107,EUR_USD,14,25,4,long,272
1411,0.07787028949883898,0.025570152264916813,0.027752791059602024,0.12798778793807594,605,0.016836423703491556,0.03939264506320304,-0.06037316062038639,0.09404600802736951,EUR_USD,14,30,1,long,2016
784,0.06079652387095686,0.03418227521683445,-0.006200735554038668,0.1277937832959524,337,-0.03654306898387027,0.05356186531742623,-0.1415243250060257,0.06843818703828514,EUR_USD,14,30,2,long,1121
421,0.05546044218732341,0.0467785807272878,-0.03622557603816067,0.1471464604128075,181,-0.022443477902428958,0.0727027761679738,-0.1649409191916576,0.12005396338679969,EUR_USD,14,30,3,long,602
206,0.07817343136702966,0.06594073837901035,-0.05107041585583062,0.20741727858988995,89,0.06267392271084436,0.10581511911795576,-0.1447237107603489,0.27007155618203765,EUR_USD,14,30,4,long,295
902,0.07757957967837498,0.03197293094812352,0.014912635020052883,0.14024652433669707,388,0.011181763832850323,0.0493225448482701,-0.08549042406975907,0.10785395173545972,EUR_USD,14,15,1,short,1290
529,0.028935640500091557,0.041751946095506864,-0.0528981738471019,0.11076945484728501,228,0.052800843675531735,0.06439165219716877,-0.07340679463091906,0.17900848198198252,EUR_USD,14,15,2,short,757
286,-0.07281282016482153,0.0574578110858842,-0.18543012989315455,0.0398044895635115,123,0.009693541690080042,0.08682026079328864,-0.16047416946476567,0.17986125284492577,EUR_USD,14,15,3,short,409
147,-0.04457074092443287,0.08038846937827401,-0.2021321409058499,0.11299065905698419,64,-0.03416541286500137,0.12228758376390776,-0.2738490770422606,0.20551825131225782,EUR_USD,14,15,4,short,211
1062,0.09142759149651064,0.029423582582991246,0.0337573696338478,0.1490978133591735,456,-0.004080556498185329,0.04525911768115197,-0.09278842715324319,0.08462731415687254,EUR_USD,14,20,1,short,1518
611,0.025250862766182734,0.03895541414744606,-0.05110174896281155,0.10160347449517701,263,-0.014680389859815063,0.05973112078073275,-0.13175338659005126,0.10239260687042112,EUR_USD,14,20,2,short,874
330,-0.06877972715435936,0.05367700482940049,-0.1739866566199843,0.0364272023112656,142,-0.06776415144604432,0.08050870100237335,-0.22556120541069608,0.09003290251860745,EUR_USD,14,20,3,short,472
168,0.006120497378692815,0.07531797946114864,-0.14150274236515853,0.15374373712254413,73,-0.11608599343852372,0.11164125456205164,-0.33490285238014494,0.10273086550309748,EUR_USD,14,20,4,short,241
1208,0.06305580051087077,0.027668801211330567,0.00882495013666286,0.11728665088507868,518,-0.021655178793098213,0.042523374367346226,-0.1050009925530968,0.06169063496690039,EUR_USD,14,25,1,short,1726
688,0.0023540509076354025,0.03680341865481108,-0.06978064965579431,0.07448875147106512,295,-0.021317615696868512,0.05643652943443379,-0.13193321338835873,0.08929798199462172,EUR_USD,14,25,2,short,983
364,-0.06307225500623516,0.051100624020879455,-0.16322947808715887,0.03708496807468857,156,-0.048862240418835204,0.07718561285735812,-0.2001460416192571,0.10242156078158669,EUR_USD,14,25,3,short,520
184,0.038196975867502134,0.07206971782931954,-0.10305967107796414,0.1794536228129684,80,-0.0684284690126529,0.10756122935708246,-0.27924847855253454,0.14239154052722872,EUR_USD,14,25,4,short,264
1342,0.06740846199154608,0.026222770728566158,0.01601183136355642,0.11880509261953576,576,-0.02836297466725758,0.040377012993021724,-0.10750192013358016,0.050775970799065,EUR_USD,14,30,1,short,1918
758,0.0011180054681270983,0.035078425283753545,-0.06763570808802985,0.06987171902428405,326,-0.02418878872883093,0.05362897487982132,-0.12930157949328072,0.08092400203561886,EUR_USD,14,30,2,short,1084
393,-0.05491510840230499,0.049250777122949306,-0.15144663156328564,0.04161641475867565,169,-0.06132290173058271,0.07395876297074186,-0.20628207715323676,0.08363627369207133,EUR_USD,14,30,3,short,562
200,0.02915951628734513,0.06901391395017323,-0.10610775505499438,0.16442678762968466,86,-0.06410163936964292,0.10295836107788997,-0.26590002708230726,0.13769674834302142,EUR_USD,14,30,4,short,286
891,0.09531058498788351,0.031973405462977764,0.0326427102804471,0.15797845969531993,383,0.03335836982374876,0.049338145084966645,-0.06334439454278586,0.13006113419028337,EUR_USD,21,15,1,long,1274
498,0.03217831673639301,0.04307692742661404,-0.0522524610197705,0.11660909449255652,214,-0.017698771459900647,0.06726710008672712,-0.1495422876298858,0.11414474471008451,EUR_USD,21,15,2,long,712
271,0.05248964926769701,0.058372173353946774,-0.06191981050603867,0.16689910904143268,117,-0.07505596235181806,0.08941646844181797,-0.2503122404977813,0.10020031579414516,EUR_USD,21,15,3,long,388
143,0.0799244477268697,0.07953342918326002,-0.07596107347231994,0.23580996892605932,62,-0.08665976737249412,0.12665973085351326,-0.3349128398453801,0.16159330510039185,EUR_USD,21,15,4,long,205
1053,0.09267981756834383,0.029439108951155486,0.03497916402407908,0.15038047111260858,452,0.014358780093099398,0.045510963917829945,-0.07484270918584729,0.1035602693720461,EUR_USD,21,20,1,long,1505
