cell,direction,level,pair_or_POOLED,regime_bucket,regime,half,n,mean_R,NW_SE,NW_CI_low
rsi,short,pair,EUR_GBP,ATR_low_0_33,low,full,201,-0.03291068627562057,0.11103537701556024,-0.2505400252261186
rsi,short,pair,EUR_GBP,ATR_mid_33_67,mid,full,180,-0.05519884655589353,0.07690543406242059,-0.20593349731823787
rsi,short,pair,EUR_GBP,ATR_high_67_100,high,h1,163,-0.16044631298666134,0.061408108825920175,-0.2808062062854649
rsi,short,pair,EUR_GBP,ATR_low_0_33,low,h1,129,-0.08365487662045587,0.16053640128377614,-0.3983062231366571
rsi,short,pair,EUR_GBP,ATR_mid_33_67,mid,h1,110,-0.04110540157352302,0.06396128081605097,-0.16646951197298293
rsi,short,pair,EUR_GBP,ATR_high_67_100,high,h2,161,0.35155971737916136,0.05406299697011324,0.2455962433177394
rsi,short,pair,EUR_GBP,ATR_low_0_33,low,h2,72,0.05800598809220933,0.10072894556878967,-0.1394227452226184
rsi,short,pair,EUR_GBP,ATR_mid_33_67,mid,h2,70,-0.07734568867104717,0.16173659286771722,-0.39434941069177293
rsi,short,pair,EUR_NOK,ATR_high_67_100,high,full,323,-0.006928498279126617,0.036575634507219686,-0.0786167419132772
rsi,short,pair,EUR_NOK,ATR_low_0_33,low,full,185,0.012896025398562352,0.11498402770254496,-0.21247266889842575
rsi,short,pair,EUR_NOK,ATR_mid_33_67,mid,full,212,-0.04577251919136177,0.09059807774879393,-0.22334475157899786
rsi,short,pair,EUR_NOK,ATR_high_67_100,high,h1,168,-0.0072562423360134735,0.040134522470957765,-0.0859199063790907
rsi,short,pair,EUR_NOK,ATR_low_0_33,low,h1,72,0.14905912137711053,0.16839637283549158,-0.18099776938045298
rsi,short,pair,EUR_NOK,ATR_mid_33_67,mid,h1,102,0.09466921320788099,0.06487224659548638,-0.03248039011927231
rsi,short,pair,EUR_NOK,ATR_high_67_100,high,h2,155,-0.006573266011016993,0.06387360060134473,-0.13176552318965265
rsi,short,pair,EUR_NOK,ATR_low_0_33,low,h2,113,-0.07386276141962762,0.09986060508013714,-0.26958954737669644
rsi,short,pair,EUR_NOK,ATR_mid_33_67,mid,h2,110,-0.17600030741611414,0.1352809812624368,-0.4411510306904902
rsi,short,pair,EUR_USD,ATR_high_67_100,high,full,279,-0.0379356463342649,0.04282290188901207,-0.12186853403672855
rsi,short,pair,EUR_USD,ATR_low_0_33,low,full,208,0.21468943780343813,0.05464005627492273,0.10759492750458959
rsi,short,pair,EUR_USD,ATR_mid_33_67,mid,full,200,0.05515457768757637,0.051592340603762714,-0.045966409895798546
rsi,short,pair,EUR_USD,ATR_high_67_100,high,h1,158,-0.050483814016137725,0.06966951125666145,-0.18703605607919416
rsi,short,pair,EUR_USD,ATR_low_0_33,low,h1,111,0.1581984993791449,0.06736683730449962,0.026159498262325664
rsi,short,pair,EUR_USD,ATR_mid_33_67,mid,h1,100,0.045888912274349526,0.08990473516888468,-0.13032436865666447
rsi,short,pair,EUR_USD,ATR_high_67_100,high,h2,121,-0.02155043564223259,0.1029040963614743,-0.2232424645107222
rsi,short,pair,EUR_USD,ATR_low_0_33,low,h2,97,0.2793337075467015,0.05702812447566481,0.16755858357439846
rsi,short,pair,EUR_USD,ATR_mid_33_67,mid,h2,100,0.0644202431008032,0.045318023094809146,-0.024403082165022724
rsi,short,pair,GBP_CAD,ATR_high_67_100,high,full,275,-0.027181197255649547,0.09549914616328466,-0.21435952373568748
rsi,short,pair,GBP_CAD,ATR_low_0_33,low,full,216,-0.10180776855031877,0.09787638149192808,-0.29364547627449783
rsi,short,pair,GBP_CAD,ATR_mid_33_67,mid,full,217,0.046975025454023996,0.04708828938969206,-0.045318021749772446
rsi,short,pair,GBP_CAD,ATR_high_67_100,high,h1,140,-0.07142857142857142,0.14719748813643138,-0.3599356481759769
rsi,short,pair,GBP_CAD,ATR_low_0_33,low,h1,94,-0.14893617021276595,0.1356870342502444,-0.414882757343245
rsi,short,pair,GBP_CAD,ATR_mid_33_67,mid,h1,104,0.038461538461538464,0.07087081994332077,-0.10044526862737024
rsi,short,pair,GBP_CAD,ATR_high_67_100,high,h2,135,0.01870496855330648,0.0846116880488172,-0.14713394002237526
rsi,short,pair,GBP_CAD,ATR_low_0_33,low,h2,122,-0.0654957213677775,0.10839444590130562,-0.2779488353343365
rsi,short,pair,GBP_CAD,ATR_mid_33_67,mid,h2,113,0.05481044711082485,0.08014970908164991,-0.10228298268920898
rsi,short,pair,NZD_CHF,ATR_high_67_100,high,full,168,0.09284281759209467,0.061500525338445126,-0.027698212071257777
rsi,short,pair,NZD_CHF,ATR_low_0_33,low,full,233,0.20960623890645588,0.05538782613427081,0.1010460996832851
rsi,short,pair,NZD_CHF,ATR_mid_33_67,mid,full,193,0.1226388488452025,0.08298060327950338,-0.040003133582624126
rsi,short,pair,NZD_CHF,ATR_high_67_100,high,h1,99,0.04644033692395863,0.09577788520106341,-0.14128431807012565
rsi,short,pair,NZD_CHF,ATR_low_0_33,low,h1,131,0.16610110147517473,0.0703157812061942,0.02828217031103411
rsi,short,pair,NZD_CHF,ATR_mid_33_67,mid,h1,108,0.037037037037037035,0.05932761037795084,-0.07924507930374661
rsi,short,pair,NZD_CHF,ATR_high_67_100,high,h2,69,0.15942028985507245,0.09046780745509904,-0.01789661275692167
rsi,short,pair,NZD_CHF,ATR_low_0_33,low,h2,102,0.2654804840387876,0.088488671144724,0.09204268859512857
rsi,short,pair,NZD_CHF,ATR_mid_33_67,mid,h2,85,0.23140350384851863,0.1169328717269441,0.002215075263708205
rsi,short,pair,NZD_JPY,ATR_high_67_100,high,full,188,0.1276595744680851,0.06360015124239393,0.0030032780329929953
rsi,short,pair,NZD_JPY,ATR_low_0_33,low,full,326,0.06920878405125695,0.07778133375703941,-0.08324263011254028
rsi,short,pair,NZD_JPY,ATR_mid_33_67,mid,full,245,-0.15364362940101575,0.03647248399883878,-0.22512969803873978
rsi,short,pair,NZD_JPY,ATR_high_67_100,high,h1,102,0.0784313725490196,0.06133213757511489,-0.041779617098205574
rsi,short,pair,NZD_JPY,ATR_low_0_33,low,h1,152,-0.0021477737209516044,0.13271425025400502,-0.2622677042188014
rsi,short,pair,NZD_JPY,ATR_mid_33_67,mid,h1,121,-0.22833187218076245,0.046282736339412864,-0.3190460354060117
rsi,short,pair,NZD_JPY,ATR_high_67_100,high,h2,86,0.18604651162790697,0.07701691198902115,0.035093364129425514
rsi,short,pair,NZD_JPY,ATR_low_0_33,low,h2,174,0.13154324831203684,0.07605543043720218,-0.01752539534487943
rsi,short,pair,NZD_JPY,ATR_mid_33_67,mid,h2,124,-0.08076236023690803,0.06818383599114172,-0.2144026787795458
rsi,short,pair,NZD_USD,ATR_high_67_100,high,full,238,0.058823529411764705,0.06526286851069234,-0.06909169286919227
rsi,short,pair,NZD_USD,ATR_low_0_33,low,full,243,0.053497942386831275,0.12297002269443008,-0.18752330209425166
rsi,short,pair,NZD_USD,ATR_mid_33_67,mid,full,197,-0.047277366071562375,0.04260015550791143,-0.1307736708670688
rsi,short,pair,NZD_USD,ATR_high_67_100,high,h1,127,0.10236220472440945,0.060770002174912296,-0.016746999538418655
rsi,short,pair,NZD_USD,ATR_low_0_33,low,h1,137,-0.1386861313868613,0.0673727780731006,-0.2707367764101385
rsi,short,pair,NZD_USD,ATR_mid_33_67,mid,h1,120,-0.06928034263414823,0.05244822241539012,-0.17207885856831287
rsi,short,pair,NZD_USD,ATR_high_67_100,high,h2,111,0.009009009009009009,0.11252837954771765,-0.2115466149045176
rsi,short,pair,NZD_USD,ATR_low_0_33,low,h2,106,0.3018867924528302,0.10737924504194635,0.09142347217061533
rsi,short,pair,NZD_USD,ATR_mid_33_67,mid,h2,77,-0.012987012987012988,0.07038058228072908,-0.15093295425724199
rsi,short,pair,USD_CAD,ATR_high_67_100,high,full,277,0.01622830095162997,0.0830520376193869,-0.14655369278236835
rsi,short,pair,USD_CAD,ATR_low_0_33,low,full,279,0.037930545927248496,0.07739096283204015,-0.11375574122355021
rsi,short,pair,USD_CAD,ATR_mid_33_67,mid,full,193,-0.01366625794077223,0.0823482139447812,-0.17506875727254337
rsi,short,pair,USD_CAD,ATR_high_67_100,high,h1,137,0.07500417825205748,0.1362498735251152,-0.1920455738571683
rsi,short,pair,USD_CAD,ATR_low_0_33,low,h1,123,0.2584630345237305,0.06389783346790708,0.13322328092663263
rsi,short,pair,USD_CAD,ATR_mid_33_67,mid,h1,96,0.05589070725179033,0.07883734757434047,-0.09863049399391699
rsi,short,pair,USD_CAD,ATR_high_67_100,high,h2,140,-0.041288093263788385,0.09495653618425927,-0.22740290418493653
rsi,short,pair,USD_CAD,ATR_low_0_33,low,h2,156,-0.13595083931228538,0.11371587408656604,-0.3588339525219548
rsi,short,pair,USD_CAD,ATR_mid_33_67,mid,h2,97,-0.08250614101794755,0.11320229385359679,-0.30438263697099727
rsi,short,pair,USD_JPY,ATR_high_67_100,high,full,245,-0.22245927436871996,0.07439110661283191,-0.3682658433298705
rsi,short,pair,USD_JPY,ATR_low_0_33,low,full,395,-0.06540562630080946,0.09995363489203801,-0.26131475068920396
rsi,short,pair,USD_JPY,ATR_mid_33_67,mid,full,239,-0.0033557240386664525,0.042820621622464985,-0.08728414241869782
rsi,short,pair,USD_JPY,ATR_high_67_100,high,h1,119,-0.32106657755955376,0.10316907327247332,-0.5232779611736015
rsi,short,pair,USD_JPY,ATR_low_0_33,low,h1,176,0.08846734158113408,0.09345586809534798,-0.09470615988574795
rsi,short,pair,USD_JPY,ATR_mid_33_67,mid,h1,104,0.04613839983935164,0.04914767726744767,-0.05019104760484579
rsi,short,pair,USD_JPY,ATR_high_67_100,high,h2,126,-0.12933015468848802,0.07274130472328483,-0.27190311194612626
rsi,short,pair,USD_JPY,ATR_low_0_33,low,h2,219,-0.189066093639723,0.1324351642267031,-0.44863901552406105
rsi,short,pair,USD_JPY,ATR_mid_33_67,mid,h2,135,-0.04148453058173224,0.04067828218009546,-0.12121396365471934
rsi,short,pair,USD_SGD,ATR_high_67_100,high,full,263,-0.07815587567804085,0.07145597513878604,-0.21820958695006148
rsi,short,pair,USD_SGD,ATR_low_0_33,low,full,246,0.06627280858737608,0.09083119344303975,-0.11175633056098183
rsi,short,pair,USD_SGD,ATR_mid_33_67,mid,full,162,0.07774515167447704,0.07394829206430623,-0.06719350077156316
rsi,short,pair,USD_SGD,ATR_high_67_100,high,h1,146,-0.08543251138185703,0.12090742170391787,-0.322411057921536
rsi,short,pair,USD_SGD,ATR_low_0_33,low,h1,120,0.2223936695928666,0.05784293112913577,0.1090215245797605
rsi,short,pair,USD_SGD,ATR_mid_33_67,mid,h1,62,0.26356619426435074,0.052936980306576904,0.15980971286346002
rsi,short,pair,USD_SGD,ATR_high_67_100,high,h2,117,-0.06907562941515913,0.07616241332232894,-0.21835395952692385
rsi,short,pair,USD_SGD,ATR_low_0_33,low,h2,126,-0.08241372570356725,0.06600134511239882,-0.21177636212386894
rsi,short,pair,USD_SGD,ATR_mid_33_67,mid,h2,100,-0.037463894731244646,0.053121951653183466,-0.14158291997148426
rsi,short,pooled,POOLED,ATR_high_67_100,high,full,4187,-0.0038919069823760604,0.021656028353942005,-0.04633772255610239
rsi,short,pooled,POOLED,ATR_low_0_33,low,full,4425,0.040087598382190774,0.02680357244392904,-0.012447403607910142
rsi,short,pooled,POOLED,ATR_mid_33_67,mid,full,3537,-0.006781575858293678,0.02097011685595479,-0.047883004895965066
rsi,short,pooled,POOLED,ATR_high_67_100,high,h1,2174,-0.024144947515496562,0.028100962113954985,-0.07922283325884832
rsi,short,pooled,POOLED,ATR_low_0_33,low,h1,2166,0.047206565570878135,0.036317945869900975,-0.02397660833412777
rsi,short,pooled,POOLED,ATR_mid_33_67,mid,h1,1734,-0.009967160832610596,0.027137137748191528,-0.063155950819066
rsi,short,pooled,POOLED,ATR_high_67_100,high,h2,2013,0.017980974348475384,0.033274878474201935,-0.04723778746096041
rsi,short,pooled,POOLED,ATR_low_0_33,low,h2,2259,0.03326170952398059,0.03707612214214393,-0.03940748987462151
rsi,short,pooled,POOLED,ATR_mid_33_67,mid,h2,1803,-0.003717901789815838,0.0307444649981521,-0.06397705318619396
sma,long,pair,AUD_CAD,ATR_high_67_100,high,full,123,0.17179007553659337,0.09063598002176469,-0.005856445306065439
sma,long,pair,AUD_CAD,ATR_low_0_33,low,full,111,-0.2621854812172479,0.1274939152621909,-0.512073555131142
sma,long,pair,AUD_CAD,ATR_mid_33_67,mid,full,103,-0.1597210431694059,0.10020316662719372,-0.35611924975870557
sma,long,pair,AUD_CAD,ATR_high_67_100,high,h1,52,0.0740082610431375,0.15838077477962165,-0.2364180575249209
sma,long,pair,AUD_CAD,ATR_low_0_33,low,h1,56,-0.14285714285714265,0.22851220078121137,-0.590741056388317
sma,long,pair,AUD_CAD,ATR_mid_33_67,mid,h1,56,-0.28194318395183615,0.07867594366836594,-0.4361480335418334
sma,long,pair,AUD_CAD,ATR_high_67_100,high,h2,71,0.24340492558813845,0.09131505924550992,0.064427409466939
sma,long,pair,AUD_CAD,ATR_low_0_33,low,h2,55,-0.383683425729355,0.0623200927175215,-0.5058308074556971
sma,long,pair,AUD_CAD,ATR_mid_33_67,mid,h2,47,-0.014094662662680505,0.1544847652179651,-0.3168848024898921
sma,long,pair,AUD_JPY,ATR_high_67_100,high,full,96,0.10416666666666667,0.09385537383999804,-0.07978986605972947
sma,long,pair,AUD_JPY,ATR_low_0_33,low,full,60,0.1,0.14307793783912431,-0.18043275816468365
sma,long,pair,AUD_JPY,ATR_mid_33_67,mid,full,57,-0.05263157894736842,0.16709858612122325,-0.38014480774496595
sma,long,pair,AUD_JPY,ATR_high_67_100,high,h1,47,0.23404255319148937,0.12742498568227548,-0.01571041874577056
sma,long,pair,AUD_JPY,ATR_low_0_33,low,h1,34,-0.058823529411764705,0.0971942692400565,-0.24932429712227544
sma,long,pair,AUD_JPY,ATR_mid_33_67,mid,h1,31,-0.2903225806451613,0.17661726958815507,-0.6364924290379452
sma,long,pair,AUD_JPY,ATR_high_67_100,high,h2,49,-0.02040816326530612,0.058877457882789974,-0.13580798071557448
sma,long,pair,AUD_JPY,ATR_low_0_33,low,h2,26,0.3076923076923077,0.2706575109861398,-0.2227964138405263
sma,long,pair,AUD_JPY,ATR_mid_33_67,mid,h2,26,0.23076923076923078,0.08554338635976926,0.06310419350408306
sma,long,pair,CAD_CHF,ATR_high_67_100,high,full,99,0.05571581371448044,0.0770684454464453,-0.09533833936055233
sma,long,pair,CAD_CHF,ATR_low_0_33,low,full,91,-0.016099295809045924,0.08152327206193993,-0.17588490905044818
sma,long,pair,CAD_CHF,ATR_mid_33_67,mid,full,90,0.039714769406448434,0.1848823905917081,-0.3226547161532995
sma,long,pair,CAD_CHF,ATR_high_67_100,high,h1,49,0.1981653913272549,0.06755204655789876,0.06576338007377333
sma,long,pair,CAD_CHF,ATR_low_0_33,low,h1,49,-0.1884193122874461,0.11137209478447758,-0.4067086180650222
sma,long,pair,CAD_CHF,ATR_mid_33_67,mid,h1,45,-0.2539037945204365,0.18510879965729873,-0.616717041848742
sma,long,pair,CAD_CHF,ATR_high_67_100,high,h2,50,-0.08388477234603847,0.06552214638322142,-0.21230817925715245
sma,long,pair,CAD_CHF,ATR_low_0_33,low,h2,42,0.1849407234157542,0.13139934074694776,-0.0726019844482634
sma,long,pair,CAD_CHF,ATR_mid_33_67,mid,h2,45,0.3333333333333333,0.1237133137392335,0.09085523840443566
sma,long,pair,CAD_JPY,ATR_high_67_100,high,full,99,0.25252525252525254,0.05137502404208381,0.1518302054027683
sma,long,pair,CAD_JPY,ATR_low_0_33,low,full,74,0.22361384917088145,0.11827946707128174,-0.008213906288830758
sma,long,pair,CAD_JPY,ATR_mid_33_67,mid,full,83,0.13253012048192772,0.06798027762272653,-0.0007112236586162834
sma,long,pair,CAD_JPY,ATR_high_67_100,high,h1,44,0.2727272727272727,0.12461949462810096,0.028473063256194836
sma,long,pair,CAD_JPY,ATR_low_0_33,low,h1,49,0.14285714285714285,0.13987225821609242,-0.1312924832463983
sma,long,pair,CAD_JPY,ATR_mid_33_67,mid,h1,43,0.3488372093023256,0.06981563899666827,0.21199855686885577
sma,long,pair,CAD_JPY,ATR_high_67_100,high,h2,55,0.23636363636363636,0.07006393013812316,0.09903833329291498
sma,long,pair,CAD_JPY,ATR_low_0_33,low,h2,25,0.3818969935458091,0.19545840313778928,-0.0012014766042579006
sma,long,pair,CAD_JPY,ATR_mid_33_67,mid,h2,40,-0.1,0.21847482692520898,-0.5282106607734096
sma,long,pair,CHF_JPY,ATR_high_67_100,high,full,92,0.0330125961021465,0.1265414026087861,-0.21500855301107427
sma,long,pair,CHF_JPY,ATR_low_0_33,low,full,71,0.07170143421030763,0.035546036397333336,0.002031202871534285
sma,long,pair,CHF_JPY,ATR_mid_33_67,mid,full,69,0.0025240644731465765,0.1614269990125676,-0.3138728535914859
sma,long,pair,CHF_JPY,ATR_high_67_100,high,h1,47,-0.13941568401378007,0.17303626895546775,-0.4785667711664969
sma,long,pair,CHF_JPY,ATR_low_0_33,low,h1,45,0.07263640566238144,0.06303549359953775,-0.05091316179271255
sma,long,pair,CHF_JPY,ATR_mid_33_67,mid,h1,36,-0.18960665420424683,0.13906163932316076,-0.4621674672776419
sma,long,pair,CHF_JPY,ATR_high_67_100,high,h2,45,0.21310435533433647,0.08544441182884055,0.04563330814980901
sma,long,pair,CHF_JPY,ATR_low_0_33,low,h2,26,0.07008321438941056,0.07368978680086023,-0.07434876774027549
sma,long,pair,CHF_JPY,ATR_mid_33_67,mid,h2,33,0.21212121212121213,0.21368236281896336,-0.20669621900395604
sma,long,pair,EUR_CAD,ATR_high_67_100,high,full,100,0.258314009852103,0.0819207768000641,0.09774928732397739
sma,long,pair,EUR_CAD,ATR_low_0_33,low,full,101,0.2552625616524477,0.0644643482019277,0.12891243917666942
sma,long,pair,EUR_CAD,ATR_mid_33_67,mid,full,71,0.23173494580053774,0.10850958412471504,0.01905616091609627
sma,long,pair,EUR_CAD,ATR_high_67_100,high,h1,53,0.2622779871977051,0.10984778486133373,0.04697632886949102
sma,long,pair,EUR_CAD,ATR_low_0_33,low,h1,45,0.35059028233091283,0.09266196302168443,0.16897283480841135
sma,long,pair,EUR_CAD,ATR_mid_33_67,mid,h1,29,0.06926402458891683,0.09209138482760446,-0.11123508967318792
sma,long,pair,EUR_CAD,ATR_high_67_100,high,h2,47,0.2538439928453601,0.1898625543835851,-0.1182866137464667
sma,long,pair,EUR_CAD,ATR_low_0_33,low,h2,56,0.17865992896439536,0.12147338373853794,-0.059427903163139006
sma,long,pair,EUR_CAD,ATR_mid_33_67,mid,h2,42,0.34391724854189504,0.1374952990198283,0.07442646246303158
sma,long,pair,EUR_CHF,ATR_high_67_100,high,full,83,-0.14605312162169737,0.06958429678330086,-0.28243834331696704
sma,long,pair,EUR_CHF,ATR_low_0_33,low,full,139,0.1251269122309758,0.04031357191761669,0.046112311272447096
sma,long,pair,EUR_CHF,ATR_mid_33_67,mid,full,62,0.04838279966392619,0.08214632649130842,-0.11262400025903829
sma,long,pair,EUR_CHF,ATR_high_67_100,high,h1,35,0.06407783152238629,0.0814060380821168,-0.09547800311856262
sma,long,pair,EUR_CHF,ATR_low_0_33,low,h1,75,0.19226211663766896,0.04287185408814109,0.10823328262491241
sma,long,pair,EUR_CHF,ATR_mid_33_67,mid,h1,18,-0.038817999261273606,0.10019876077539243,-0.23520757038104276
sma,long,pair,EUR_CHF,ATR_high_67_100,high,h2,48,-0.29927360828925836,0.06135712027315076,-0.4195335640246338
sma,long,pair,EUR_CHF,ATR_low_0_33,low,h2,64,0.04645284456688224,0.06903033597131891,-0.08884661393690281
sma,long,pair,EUR_CHF,ATR_mid_33_67,mid,h2,44,0.08405585376968977,0.11007862913112162,-0.1316982593273086
sma,long,pair,EUR_GBP,ATR_high_67_100,high,full,77,0.13665492002053825,0.10428202920786356,-0.06773785722687431
sma,long,pair,EUR_GBP,ATR_low_0_33,low,full,109,0.18051577347668532,0.1466251567083761,-0.10686953367173183
sma,long,pair,EUR_GBP,ATR_mid_33_67,mid,full,86,0.16989389843197655,0.07056191069781803,0.031592553464253215
sma,long,pair,EUR_GBP,ATR_high_67_100,high,h1,39,-0.11134433914397877,0.07740522636973231,-0.2630585828286541
sma,long,pair,EUR_GBP,ATR_low_0_33,low,h1,32,-0.35340642649325227,0.08675261374632318,-0.5234415494360457
sma,long,pair,EUR_GBP,ATR_mid_33_67,mid,h1,34,0.29411764705882354,0.14433670321532324,0.011217708756790012
sma,long,pair,EUR_GBP,ATR_high_67_100,high,h2,38,0.39118047547885837,0.06435663028623419,0.26504148011783935
sma,long,pair,EUR_GBP,ATR_low_0_33,low,h2,77,0.4024055189187374,0.051668519162991304,0.3011352213592744
sma,long,pair,EUR_GBP,ATR_mid_33_67,mid,h2,52,0.0886706781759612,0.03205424662809477,0.025844354784895454
sma,long,pair,EUR_NOK,ATR_high_67_100,high,full,56,-0.3121074865137489,0.06610466930235007,-0.44167263834635506
sma,long,pair,EUR_NOK,ATR_low_0_33,low,full,106,0.0016080079216964427,0.10438184860237909,-0.20298041533896657
sma,long,pair,EUR_NOK,ATR_mid_33_67,mid,full,72,0.2678071397531651,0.06260875556424308,0.14509397884724867
sma,long,pair,EUR_NOK,ATR_high_67_100,high,h1,28,-0.24691407198351983,0.12888979146052087,-0.49953806324614075
sma,long,pair,EUR_NOK,ATR_low_0_33,low,h1,63,-0.20303179040693176,0.05625535109881668,-0.3132922785606124
sma,long,pair,EUR_NOK,ATR_mid_33_67,mid,h1,34,0.1872351451002104,0.06652491232289148,0.05684631694734307
sma,long,pair,EUR_NOK,ATR_high_67_100,high,h2,28,-0.37730090104397807,0.17957510714371652,-0.7292681110456625
sma,long,pair,EUR_NOK,ATR_low_0_33,low,h2,43,0.3014291077985238,0.09396454106912003,0.11725860730304852
sma,long,pair,EUR_NOK,ATR_mid_33_67,mid,h2,38,0.33989787181107195,0.14120190419435383,0.06314213959013848
sma,long,pair,EUR_USD,ATR_high_67_100,high,full,101,-0.11481023777660504,0.07388198705112256,-0.2596189323968052
sma,long,pair,EUR_USD,ATR_low_0_33,low,full,104,0.07574799619769984,0.10422174429647653,-0.12852662262339415
sma,long,pair,EUR_USD,ATR_mid_33_67,mid,full,87,-0.2894481180657913,0.0530548911889259,-0.393435704796086
sma,long,pair,EUR_USD,ATR_high_67_100,high,h1,36,-0.05089765101125575,0.20163177929852355,-0.4460959384363619
sma,long,pair,EUR_USD,ATR_low_0_33,low,h1,73,0.17610624989863172,0.10097985586619782,-0.021814267599116005
sma,long,pair,EUR_USD,ATR_mid_33_67,mid,h1,43,-0.3597036245412842,0.06676741547754195,-0.4905677588772664
sma,long,pair,EUR_USD,ATR_high_67_100,high,h2,65,-0.15020797813895234,0.12045536124694123,-0.38630048618295715
sma,long,pair,EUR_USD,ATR_low_0_33,low,h2,31,-0.16057950445288166,0.11112054988767042,-0.3783757822327157
sma,long,pair,EUR_USD,ATR_mid_33_67,mid,h2,44,-0.2207893276465596,0.0780889415478307,-0.37384365308030776
