tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,k_period,d_period,threshold,recovery,direction,total_n
326,0.09723038479670613,0.05390117252463427,-0.008415913351577028,0.20287668294498928,141,0.15517203981873584,0.08319224013779633,-0.007884750851344963,0.31822883048881667,EUR_NOK,21,3,15,1,long,467
177,0.21316179892330633,0.07156019517544614,0.07290381637943191,0.3534197814671808,76,-0.03385428086795679,0.11400869094898479,-0.25731131512796696,0.1896027533920534,EUR_NOK,21,3,15,2,long,253
79,0.09817924173004645,0.10842616998343267,-0.11433605143748159,0.3106945348975745,35,0.14285714285714285,0.1697395787960013,-0.18983243158301966,0.47554671729730535,EUR_NOK,21,3,15,3,long,114
50,0.06943125353985867,0.13858470358973232,-0.20219476549601667,0.34105727257573404,22,0.09090909090909091,0.21731429260625335,-0.33502692259916567,0.5168451044173474,EUR_NOK,21,3,15,4,long,72
366,0.1299479586529029,0.05070456215663384,0.030567016825900573,0.22932890047990523,157,0.1393583287544061,0.07902866599222795,-0.015537856590360694,0.2942545140991729,EUR_NOK,21,3,20,1,long,523
209,0.21431302826141288,0.06586514499805592,0.0852173440652233,0.34340871245760246,90,-0.021490561770379286,0.10427273043166932,-0.22586511341645113,0.18288398987569257,EUR_NOK,21,3,20,2,long,299
91,0.06325450655685352,0.10177863097751191,-0.13623161015906982,0.26274062327277686,39,0.02564102564102564,0.16216808513683997,-0.29220842122718066,0.343490472509232,EUR_NOK,21,3,20,3,long,130
60,0.01906474292630169,0.12575402379197026,-0.22741314370596,0.2655426295585634,27,0.1111111111111111,0.19490178206822872,-0.2708963817426172,0.4931186039648394,EUR_NOK,21,3,20,4,long,87
415,0.1392712689729998,0.04753292660486456,0.04610673282746526,0.23243580511853434,178,0.08144870723842473,0.07457457307582094,-0.0647174559901843,0.22761487046703377,EUR_NOK,21,3,25,1,long,593
242,0.15975355024745447,0.06194286244029936,0.03834553986446772,0.28116156063044123,104,-0.08890740146574895,0.09633312614376172,-0.2777203287075219,0.099905525776024,EUR_NOK,21,3,25,2,long,346
103,0.055885049482268634,0.09602896251684231,-0.1323317170507423,0.24410181601527955,45,0.05746831379342362,0.14940093429977314,-0.23535751743413172,0.35029414502097894,EUR_NOK,21,3,25,3,long,148
69,0.002085283704030444,0.11770334525391836,-0.22861327299364953,0.2327838404017104,30,0.0,0.18569533817705186,-0.3639628628270216,0.3639628628270216,EUR_NOK,21,3,25,4,long,99
459,0.13204039489086447,0.04510996447585475,0.04362486451818917,0.22045592526353977,197,0.08683535807418032,0.07075137934719662,-0.05183734544632505,0.22550806159468567,EUR_NOK,21,3,30,1,long,656
261,0.15440570813781646,0.05970013959056559,0.0373934345403079,0.271417981735325,113,-0.0906758385171495,0.09250563550762463,-0.27198688411209376,0.09063520707779477,EUR_NOK,21,3,30,2,long,374
114,-0.010910876344967804,0.09164348347788324,-0.19053210396161896,0.16871035127168338,50,0.03172148241408126,0.1418437919952959,-0.2462923498966987,0.3097353147248612,EUR_NOK,21,3,30,3,long,164
74,0.015457899669974334,0.11382250511096524,-0.20763421034751756,0.2385500096874662,33,-0.012877421512985661,0.17455331073300617,-0.3550019105496777,0.3292470675237064,EUR_NOK,21,3,30,4,long,107
280,-0.01773933366068941,0.05912464121780749,-0.1336236304475921,0.09814496312621326,121,0.06873361269357524,0.08914863565541062,-0.10599771319102956,0.24346493857818002,EUR_NOK,21,3,15,1,short,401
137,-0.18959902744448828,0.08294967329428604,-0.35218038710128896,-0.027017667787687633,60,0.21369497637076898,0.124264272291962,-0.029862997321476542,0.4572529500630145,EUR_NOK,21,3,15,2,short,197
86,0.02176564091184406,0.10635139563568229,-0.1866830945340932,0.23021437635778136,38,0.1086936510664773,0.15974587925656925,-0.20440827227639843,0.421795574409353,EUR_NOK,21,3,15,3,short,124
42,0.036332921675921954,0.1488655189791254,-0.2554434955231638,0.3281093388750077,18,-0.19786040606495833,0.23298707272317365,-0.6545150686023786,0.258794256472462,EUR_NOK,21,3,15,4,short,60
335,-0.013753039773524935,0.05389590007582924,-0.11938900392215025,0.09188292437510039,144,0.11670905605520983,0.08134190042013058,-0.04272106876824609,0.27613918087866574,EUR_NOK,21,3,20,1,short,479
172,-0.11032015558078427,0.07513344449993034,-0.25758170680064774,0.03694139563907921,74,0.14623917003035322,0.11368802632930648,-0.07658936157508747,0.36906770163579394,EUR_NOK,21,3,20,2,short,246
102,0.04679670794418678,0.09728787463092142,-0.14388752633241922,0.23748094222079277,44,0.13932633501195768,0.14805679326247592,-0.15086497978249513,0.4295176498064105,EUR_NOK,21,3,20,3,short,146
53,-0.06554749603040147,0.13332424120563222,-0.32686300879344066,0.1957680167326377,23,-0.19832553518127174,0.20570234734837983,-0.6015021359840962,0.20485106562155272,EUR_NOK,21,3,20,4,short,76
386,-0.011598257082990946,0.05012950974922116,-0.10985209619146442,0.08665558202548253,166,0.07470875537874073,0.07610369780906907,-0.07445449232703465,0.2238720030845161,EUR_NOK,21,3,25,1,short,552
205,-0.08042829534244494,0.06879728586059075,-0.2152709756292028,0.054414384944312916,88,0.10605557389608865,0.10452932149223834,-0.09882189622869851,0.3109330440208758,EUR_NOK,21,3,25,2,short,293
109,0.07478775415308345,0.09336271110764648,-0.10820315961790364,0.25777866792407056,47,0.06660337745800292,0.1444627164910598,-0.21654354686447425,0.3497503017804801,EUR_NOK,21,3,25,3,short,156
60,-0.028337460691247325,0.12489496862116972,-0.27313159918873997,0.21645667780624533,27,-0.24301804848775,0.1876557592635178,-0.6108233366442448,0.12478723966874489,EUR_NOK,21,3,25,4,short,87
432,-0.028881776004709505,0.04744614872770988,-0.12187622751102087,0.06411267550160185,186,0.018309919919977515,0.07164036513000151,-0.12210519573482542,0.15872503557478046,EUR_NOK,21,3,30,1,short,618
227,-0.06716082486519548,0.06538075382300865,-0.19530710235829243,0.060985452627901476,98,0.06236389712674422,0.09907523069340957,-0.13182355503233853,0.25655134928582696,EUR_NOK,21,3,30,2,short,325
123,0.08713516074902657,0.08772302493889765,-0.08480196813121284,0.259072289629266,53,0.02132752340615353,0.1364384644281357,-0.24609186687299245,0.2887469136852995,EUR_NOK,21,3,30,3,short,176
69,0.05741915758874976,0.11601731927692799,-0.16997478819402909,0.2848131033715286,30,-0.318716243638975,0.17376118728419032,-0.659288170715988,0.02185568343803801,EUR_NOK,21,3,30,4,short,99
437,-0.11670480549199092,0.04756405599692498,-0.20993035524596387,-0.023479255738017957,188,-0.04255319148936181,0.07306100395490583,-0.18575275924097726,0.10064637626225362,USD_ZAR,5,3,15,1,long,625
216,-0.055555555555555754,0.06809410657307753,-0.1890200044387877,0.0779088933276762,93,-0.07526881720430108,0.10396145842887836,-0.27903327572490266,0.12849564131630048,USD_ZAR,5,3,15,2,long,309
139,-0.1510791366906475,0.08414855284162166,-0.3160103002602259,0.013852026878930973,60,-0.2999999999999998,0.12419230577438897,-0.5434169193178022,-0.056583080682197445,USD_ZAR,5,3,15,3,long,199
62,-0.03225806451612903,0.12797024611108765,-0.28307974689386084,0.21856361786160275,28,-0.21428571428571427,0.18797967114804776,-0.5827258697358879,0.15415444116445934,USD_ZAR,5,3,15,4,long,90
512,-0.08593750000000006,0.04407374060311852,-0.17232203158211234,0.0004470315821122478,220,-0.03636363636363646,0.06752904620950421,-0.1687205669342647,0.09599329420699179,USD_ZAR,5,3,20,1,long,732
257,-0.05058365758754885,0.06241998921072208,-0.1729268364405641,0.07175952126546643,111,-0.04504504504504504,0.09524947835299245,-0.23173402261691023,0.14164393252682017,USD_ZAR,5,3,20,2,long,368
154,-0.11688311688311688,0.08029106922507104,-0.2742536125642561,0.04048737879802235,66,-0.3636363636363635,0.11554343805495322,-0.5901015022240718,-0.13717122504865517,USD_ZAR,5,3,20,3,long,220
73,-0.0136986301369863,0.11784007215126886,-0.24466517155347325,0.21726791127950065,32,-0.1875,0.176419930663981,-0.5332830641014028,0.1582830641014028,USD_ZAR,5,3,20,4,long,105
591,-0.08629441624365487,0.04101577360333392,-0.16668533250618936,-0.005903499981120386,254,-0.04724409448818906,0.062799259692522,-0.17033064348553217,0.07584245450915404,USD_ZAR,5,3,25,1,long,845
290,-0.03448275862068984,0.058788546637685346,-0.14970831003055313,0.08074279278917343,125,-0.04,0.08973078013271589,-0.21587232906012316,0.13587232906012314,USD_ZAR,5,3,25,2,long,415
163,-0.10429447852760736,0.07813894958913212,-0.2574468197223063,0.04885786266709159,71,-0.32394366197183083,0.11307775478267032,-0.5455760613458647,-0.10231126259779702,USD_ZAR,5,3,25,3,long,234
77,-0.03896103896103896,0.11462077274780359,-0.263617753546734,0.18569567562465605,34,-0.17647058823529413,0.17134566617751038,-0.5123080939432144,0.15936691747262619,USD_ZAR,5,3,25,4,long,111
657,-0.041095890410958937,0.03901045684921345,-0.1175563858354173,0.035364605013499424,282,-0.07092198581560291,0.05950477931485425,-0.18755135327271721,0.045707381641511405,USD_ZAR,5,3,30,1,long,939
323,-0.03405572755417973,0.055695495525254,-0.14321889878367755,0.0751074436753181,139,-0.035971223021582656,0.08507056197840265,-0.20270952449925184,0.13076707845608654,USD_ZAR,5,3,30,2,long,462
177,-0.07344632768361582,0.07517425351648113,-0.2207878645759188,0.07389520920868718,76,-0.3157894736842104,0.10956136839295437,-0.530529755734401,-0.10104919163401985,USD_ZAR,5,3,30,3,long,253
81,0.012345679012345678,0.1117948782486101,-0.20677228235493011,0.23146364037962147,36,-0.16666666666666666,0.1666666666666667,-0.4933333333333334,0.16000000000000011,USD_ZAR,5,3,30,4,long,117
363,0.05785123966942146,0.052470808355423476,-0.04499154470720855,0.1606940240460515,156,0.05128205128205135,0.08021624609067285,-0.10594179105566742,0.20850589361977012,USD_ZAR,5,3,15,1,short,519
198,0.0,0.07124704998790965,-0.13964421797630291,0.13964421797630291,85,-0.08235294117647059,0.1087383268546004,-0.2954800618114874,0.1307741794585462,USD_ZAR,5,3,15,2,short,283
116,0.06896551724137921,0.0930284555546513,-0.11337025564573731,0.2513012901284957,50,0.04,0.14274281139196338,-0.23977591032824822,0.3197759103282482,USD_ZAR,5,3,15,3,short,166
58,0.13793103448275862,0.13118722590563484,-0.11919592829228565,0.3950579972578029,26,-0.15384615384615385,0.19761896274869428,-0.5411793208335947,0.23348701314128695,USD_ZAR,5,3,15,4,short,84
438,0.06392694063926939,0.047738641675931004,-0.029640797045555375,0.15749467832409414,188,0.08510638297872351,0.07286192727983506,-0.057702994489753204,0.22791576044720024,USD_ZAR,5,3,20,1,short,626
235,0.01276595744680851,0.06536671799872676,-0.11535280983069594,0.14088472472431296,102,-0.0392156862745098,0.09942717768734806,-0.234092954541712,0.1556615819926924,USD_ZAR,5,3,20,2,short,337
134,0.07462686567164172,0.08646920573679444,-0.09485277757247539,0.2441065089157588,58,0.10344827586206896,0.1317426021905984,-0.15476722443150392,0.3616637761556418,USD_ZAR,5,3,20,3,short,192
66,0.12121212121212122,0.12312018029121964,-0.12010343215866928,0.3625276745829117,29,-0.10344827586206896,0.18796831555013707,-0.4718661743403376,0.2649696226161997,USD_ZAR,5,3,20,4,short,95
511,0.04892367906066534,0.044227718964006665,-0.03776265010878773,0.1356100082301184,220,0.15454545454545465,0.06676188528187081,0.023692159392987855,0.28539874969792145,USD_ZAR,5,3,25,1,short,731
266,-0.007518796992481203,0.061427775282810126,-0.12791723654678905,0.11287964256182664,114,0.0,0.09407208683835973,-0.18438129020318506,0.18438129020318506,USD_ZAR,5,3,25,2,short,380
150,0.03999999999999993,0.08185762726184771,-0.12044094943322159,0.20044094943322144,65,0.2,0.12247448713915893,-0.04004999479275148,0.44004999479275153,USD_ZAR,5,3,25,3,short,215
72,0.08333333333333333,0.11826537094843613,-0.1484667937256015,0.31513346039226814,31,-0.03225806451612903,0.1824791693384639,-0.38991723641951825,0.32540110738726025,USD_ZAR,5,3,25,4,short,103
560,0.05357142857142857,0.04223475796115373,-0.029208697032432736,0.13635155417528988,240,0.1583333333333334,0.0638686726448948,0.033150734949339594,0.28351593171732725,USD_ZAR,5,3,30,1,short,800
294,0.0,0.05842062378369859,-0.11450442261604923,0.11450442261604923,127,0.007874015748031496,0.0890843188896438,-0.16673124927567035,0.18247928077173337,USD_ZAR,5,3,30,2,short,421
161,0.031055900621117946,0.07901880832421368,-0.12382096369434085,0.18593276493657673,69,0.21739130434782608,0.11836763647474306,-0.014609263142670331,0.4493918718383225,USD_ZAR,5,3,30,3,short,230
77,0.14285714285714285,0.11353134489128948,-0.07966429312978451,0.3653785788440702,34,-0.058823529411764705,0.173776222559058,-0.3994249256275184,0.281777866803989,USD_ZAR,5,3,30,4,short,111
389,-0.08483290488431884,0.050584301847756766,-0.1839781365059221,0.014312326737284414,167,-0.041916167664670656,0.07754683912554589,-0.1939079723507406,0.11007563702139928,USD_ZAR,9,3,15,1,long,556
210,-0.057142857142857294,0.06905842107190997,-0.19249736244380083,0.07821164815808623,91,-0.12087912087912077,0.10463631397132382,-0.32596629626291546,0.0842080545046739,USD_ZAR,9,3,15,2,long,301
128,-0.046875,0.08863810943323214,-0.22060569448913497,0.12685569448913497,56,-0.14285714285714265,0.1334569618562611,-0.4044327880954144,0.1187185023811291,USD_ZAR,9,3,15,3,long,184
74,-0.13513513513513514,0.11596754950286203,-0.36243153216074475,0.09216126189047444,32,-0.125,0.1781966112418093,-0.4742653580339462,0.2242653580339462,USD_ZAR,9,3,15,4,long,106
462,-0.10389610389610396,0.04632258856868078,-0.19468837749071827,-0.013103830301489636,199,-0.04522613065326633,0.07099418802169134,-0.18437473917578137,0.0939224778692487,USD_ZAR,9,3,20,1,long,661
248,-0.05645161290322594,0.06352701027130604,-0.18096455303498576,0.0680613272285339,107,-0.10280373831775691,0.09661396591238638,-0.29216711150603425,0.0865596348705204,USD_ZAR,9,3,20,2,long,355
145,-0.04827586206896552,0.08323617007003069,-0.21141875540622568,0.11486703126829463,63,-0.14285714285714268,0.12569752716116,-0.3892242960930163,0.10351001037873092,USD_ZAR,9,3,20,3,long,208
85,-0.12941176470588237,0.10819144160962071,-0.34146699026073896,0.08264346084897423,37,-0.13513513513513514,0.16513786288129156,-0.4588053463824666,0.18853507611219633,USD_ZAR,9,3,20,4,long,122
520,-0.10000000000000006,0.04367510104014703,-0.18560319803868824,-0.014396801961311878,224,-0.07142857142857142,0.06679390560474627,-0.2023446264138741,0.05948748355673125,USD_ZAR,9,3,25,1,long,744
282,-0.021276595744680965,0.05964149438284493,-0.13817392473505702,0.0956207332456951,122,-0.08196721311475409,0.09060318422396818,-0.2595494541937317,0.09561502796422354,USD_ZAR,9,3,25,2,long,404
157,-0.044585987261146494,0.07998445721369185,-0.2013555233999825,0.11218354887768953,68,-0.11764705882352926,0.12132103517270086,-0.35543628776202296,0.12014217011496443,USD_ZAR,9,3,25,3,long,225
90,-0.13333333333333333,0.10505334237457613,-0.3392378843875026,0.07257121772083588,39,-0.07692307692307693,0.16174076401164517,-0.39393497438590147,0.24008882053974762,USD_ZAR,9,3,25,4,long,129
564,-0.09219858156028374,0.04196546456208572,-0.17445089210197173,-0.009946271018595729,243,-0.07818930041152264,0.06408563593075602,-0.20379714683580444,0.04741854601275916,USD_ZAR,9,3,30,1,long,807
308,-0.025974025974026076,0.05705375914996615,-0.13779939390795973,0.08585134195990758,133,-0.06766917293233082,0.0868393188349441,-0.23787423784882125,0.1025358919841596,USD_ZAR,9,3,30,2,long,441
170,-0.058823529411764705,0.07678987668994182,-0.20933168772405064,0.09168462890052125,74,-0.10810810810810796,0.1163551858467953,-0.33616427236782676,0.11994805615161082,USD_ZAR,9,3,30,3,long,244
95,-0.17894736842105263,0.10147727129102421,-0.3778428201514601,0.019948083309354825,41,-0.07317073170731707,0.1576900475633621,-0.3822432249315068,0.23590176151687264,USD_ZAR,9,3,30,4,long,136
312,0.05128205128205128,0.05663018610412185,-0.05971311348202754,0.1622772160461301,134,0.1044776119402985,0.08623644836779937,-0.06454582686058824,0.27350105074118525,USD_ZAR,9,3,15,1,short,446
170,-0.05882352941176477,0.0767898766899418,-0.2093316877240507,0.09168462890052115,73,0.0684931506849315,0.11757436702816194,-0.1619526086902659,0.2989389100601289,USD_ZAR,9,3,15,2,short,243
114,0.03508771929824552,0.09401416067102085,-0.14918003561695534,0.2193554742134464,50,0.32,0.1353453632265944,0.05472308807587495,0.585276911924125,USD_ZAR,9,3,15,3,short,164
60,0.0,0.13018891098082386,-0.25517026552241473,0.25517026552241473,27,-0.1111111111111111,0.19490178206822872,-0.4931186039648394,0.2708963817426172,USD_ZAR,9,3,15,4,short,87
373,0.05093833780160858,0.05178027621288649,-0.05055100357564895,0.1524276791788661,160,0.125,0.0786831477245862,-0.02921896954018896,0.279218969540189,USD_ZAR,9,3,20,1,short,533
206,-0.01941747572815539,0.0698298615848391,-0.15628400443444002,0.11744905297812924,89,0.10112359550561797,0.10605391094927402,-0.1067420699549591,0.30898926096619506,USD_ZAR,9,3,20,2,short,295
135,0.007407407407407329,0.08638447251622666,-0.16190615872439693,0.1767209735392116,59,0.3898305084745763,0.12091833769421391,0.15283056659391703,0.6268304503552355,USD_ZAR,9,3,20,3,short,194
70,-0.02857142857142857,0.12033670597080583,-0.264431372274208,0.20728851513135083,31,-0.22580645161290322,0.17785869357535775,-0.5744094910206043,0.12279658779479793,USD_ZAR,9,3,20,4,short,101
429,0.044289044289044316,0.0482893943715969,-0.05035816867928561,0.13893625725737424,184,0.15217391304347833,0.07306121021575987,0.008973941020588988,0.29537388506636764,USD_ZAR,9,3,25,1,short,613
235,-0.03829787234042558,0.06532408598129359,-0.16633308086376103,0.08973733618290985,101,0.10891089108910891,0.09940515166741491,-0.08592320617902431,0.3037449883572421,USD_ZAR,9,3,25,2,short,336
154,0.025974025974025906,0.0808179326333504,-0.13242912198734086,0.18437717393539266,66,0.3939393939393939,0.11400484159102549,0.17048990442098397,0.6173888834578038,USD_ZAR,9,3,25,3,short,220
