tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
161,-0.030820390129918024,0.0777681226001037,-0.18324591042612126,0.12160513016628521,69,0.1719499413295841,0.11709289920037784,-0.05755214110315646,0.4014520237623247,GBP_USD,21,1.5,short,230,528,351
99,-0.14828791753004025,0.09753389353483517,-0.33945434885831716,0.04287851379823668,43,-0.033059934281216494,0.15301976167367667,-0.3329786671616228,0.26685879859918976,GBP_USD,21,2.0,long,142,364,225
98,-0.017250135614416115,0.10030231684538413,-0.21384267663136902,0.17934240540253676,42,0.23809523809523808,0.15168248750118007,-0.05920243740707487,0.535392913597551,GBP_USD,21,2.0,short,140,364,237
77,-0.009509933551651297,0.11275027676823757,-0.23050047601739693,0.21148060891409431,33,-0.11058970136013699,0.1733124408732261,-0.45028208547166015,0.22910268275138615,GBP_USD,21,2.5,long,110,275,164
67,0.10918266633942482,0.12186382436997208,-0.12967042942572043,0.3480357621045701,30,0.2,0.18194353045893685,-0.1566093196995162,0.5566093196995162,GBP_USD,21,2.5,short,97,274,166
65,-0.06279351912169853,0.12379259018311249,-0.305426995880599,0.17983995763720195,29,-0.10695542902001756,0.18726441709348662,-0.47399368652325136,0.2600828284832162,GBP_USD,21,3.0,long,94,211,132
55,-0.12727272727272726,0.13497610576557628,-0.3918258945732568,0.13728044002780226,24,0.16666666666666666,0.20559798491465375,-0.23630538376605467,0.569638717099388,GBP_USD,21,3.0,short,79,210,125
141,-0.06172349823389287,0.08381737026542416,-0.2260055439541242,0.10255854748633847,61,-0.11475409836065574,0.12824660469251112,-0.36611744355797754,0.13660924683666603,AUD_USD,7,1.5,long,202,559,311
144,0.07721732563998386,0.08294021752274415,-0.08534550070459467,0.23978015198456237,63,-0.015873015873015872,0.12698412698412698,-0.26476190476190475,0.233015873015873,AUD_USD,7,1.5,short,207,558,306
81,-0.06525964262536309,0.11040066148515365,-0.28164493913626426,0.15112565388553806,35,-0.14285714285714285,0.16973957879600132,-0.4755467172973054,0.1898324315830197,AUD_USD,7,2.0,long,116,372,186
84,0.25142017728759136,0.10522957593308734,0.0451702084587402,0.4576701461164425,37,-0.21140062883037308,0.16065324742821374,-0.526280993789672,0.10347973612892586,AUD_USD,7,2.0,short,121,371,187
