strategy,pair,direction,entry_mode,signal_ts,entry_ts,entry_price,mfe_R,mae_R,sl_hit,bars_to_exit,max_hold_close_R,r_tp0.2,bars_tp0.2,r_tp0.3,bars_tp0.3,r_tp0.4,bars_tp0.4,r_tp0.5,bars_tp0.5,r_tp0.6,bars_tp0.6,r_tp0.7,bars_tp0.7,r_tp0.8,bars_tp0.8,r_tp1.0,bars_tp1.0,r_tp1.25,bars_tp1.25,r_tp1.5,bars_tp1.5
bb,CAD_CHF,short,mid,2025-06-16 17:00:00,2025-06-16 17:00:00,0.5996,3.516511007338228,-0.1526017344896596,False,84,2.5967311541027303,0.2,3,0.3,6,0.4,6,0.5,6,0.6,7,0.7,15,0.8,23,1.0,27,1.25,29,1.5,29
bb,CAD_CHF,short,mid,2025-07-02 13:00:00,2025-07-02 13:00:00,0.5820749999999999,0.5411673753382235,-0.843533908860569,False,84,0.019756904178991435,0.2,30,0.3,30,0.4,32,0.5,32,0.019756904178991435,84,0.019756904178991435,84,0.019756904178991435,84,0.019756904178991435,84,0.019756904178991435,84,0.019756904178991435,84
bb,CAD_CHF,short,mid,2025-07-03 09:00:00,2025-07-03 09:00:00,0.5856650000000001,1.1508285453288432,-0.22538481896647122,False,84,0.3730801738195208,0.2,4,0.3,5,0.4,7,0.5,7,0.6,20,0.7,20,0.8,25,1.0,27,0.3730801738195208,84,0.3730801738195208,84
bb,CAD_CHF,short,mid,2025-07-10 13:00:00,2025-07-10 13:00:00,0.58304,0.5780049396267988,-0.9227497255762774,False,84,-0.6800562568605906,0.2,2,0.3,2,0.4,5,0.5,66,-0.6800562568605906,84,-0.6800562568605906,84,-0.6800562568605906,84,-0.6800562568605906,84,-0.6800562568605906,84,-0.6800562568605906,84
bb,CAD_CHF,short,mid,2025-07-14 13:00:00,2025-07-14 13:00:00,0.582715,0.5225539071415827,-1.1523643633680312,True,73,-1.0,0.2,2,0.3,4,0.4,54,0.5,55,-1.0,73,-1.0,73,-1.0,73,-1.0,73,-1.0,73,-1.0,73
bb,CAD_CHF,short,mid,2025-07-15 13:00:00,2025-07-15 13:00:00,0.5842849999999999,0.7898542663255211,-0.888265144578428,False,84,-0.3850860453374813,0.2,6,0.3,6,0.4,6,0.5,6,0.6,48,0.7,48,-0.3850860453374813,84,-0.3850860453374813,84,-0.3850860453374813,84,-0.3850860453374813,84
bb,CAD_CHF,short,mid,2025-07-16 09:00:00,2025-07-16 09:00:00,0.58569,1.0278474961157065,-0.6462463077737186,False,84,-0.20488654407619336,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,1,0.8,1,1.0,44,-0.20488654407619336,84,-0.20488654407619336,84
bb,CAD_CHF,short,mid,2025-07-24 09:00:00,2025-07-24 09:00:00,0.584225,0.7796653686507851,-0.9944798664897827,False,84,0.008558346527449882,0.2,1,0.3,2,0.4,5,0.5,7,0.6,7,0.7,7,0.008558346527449882,84,0.008558346527449882,84,0.008558346527449882,84,0.008558346527449882,84
bb,CAD_CHF,short,mid,2025-07-28 09:00:00,2025-07-28 09:00:00,0.583765,0.24496158556952277,-1.033806411826674,True,61,-1.0,0.2,26,-1.0,61,-1.0,61,-1.0,61,-1.0,61,-1.0,61,-1.0,61,-1.0,61,-1.0,61,-1.0,61
bb,CAD_CHF,short,mid,2025-07-30 09:00:00,2025-07-30 09:00:00,0.587005,0.8296351819831114,-0.5161795896116724,False,84,0.7921567959387186,0.2,9,0.3,12,0.4,12,0.5,12,0.6,13,0.7,14,0.8,84,0.7921567959387186,84,0.7921567959387186,84,0.7921567959387186,84
bb,CAD_CHF,short,mid,2025-08-07 09:00:00,2025-08-07 09:00:00,0.588295,1.698977553778272,-0.29576997934708743,False,84,1.1771305212520942,0.2,1,0.3,2,0.4,20,0.5,20,0.6,23,0.7,23,0.8,23,1.0,48,1.25,55,1.5,55
bb,CAD_CHF,short,mid,2025-08-08 05:00:00,2025-08-08 05:00:00,0.58868,1.7632669701705508,-0.23017598695386324,False,84,1.1823061765305432,0.2,1,0.3,1,0.4,6,0.5,15,0.6,18,0.7,18,0.8,18,1.0,43,1.25,50,1.5,50
bb,CAD_CHF,short,mid,2025-08-11 09:00:00,2025-08-11 09:00:00,0.5885050000000001,1.7340549358119164,-0.25998079880373237,False,84,0.9838489052769331,0.2,5,0.3,6,0.4,8,0.5,8,0.6,11,0.7,11,0.8,11,1.0,36,1.25,43,1.5,43
bb,CAD_CHF,short,mid,2025-08-18 05:00:00,2025-08-18 05:00:00,0.58518,1.1757066201852493,-0.1461088895724298,False,84,0.4588331795345134,0.2,2,0.3,6,0.4,7,0.5,7,0.6,13,0.7,14,0.8,14,1.0,15,0.4588331795345134,84,0.4588331795345134,84
bb,CAD_CHF,short,mid,2025-08-22 01:00:00,2025-08-22 01:00:00,0.582385,1.508452312473724,-0.4335619907792981,False,84,1.1203928672613552,0.2,2,0.3,2,0.4,3,0.5,3,0.6,3,0.7,3,0.8,63,1.0,63,1.25,69,1.5,73
bb,CAD_CHF,short,mid,2025-08-26 05:00:00,2025-08-26 05:00:00,0.5821700000000001,1.4720786024700718,-0.4706529020732682,False,84,1.1422780287544871,0.2,1,0.3,3,0.4,49,0.5,49,0.6,50,0.7,50,0.8,50,1.0,50,1.25,56,1.1422780287544871,84
bb,CAD_CHF,short,mid,2025-08-27 05:00:00,2025-08-27 05:00:00,0.582345,1.5016871442186461,-0.44046055173480675,False,84,1.2355218985309413,0.2,1,0.3,43,0.4,43,0.5,43,0.6,44,0.7,44,0.8,44,1.0,44,1.25,50,1.5,54
bb,CAD_CHF,short,mid,2025-08-28 09:00:00,2025-08-28 09:00:00,0.58294,1.9375922050296916,-0.3379421552818528,False,84,1.8492469207808764,0.2,7,0.3,11,0.4,36,0.5,36,0.6,36,0.7,37,0.8,37,1.0,37,1.25,37,1.5,43
bb,CAD_CHF,short,mid,2025-08-28 17:00:00,2025-08-28 17:00:00,0.582965,2.211110444023211,-0.3336392407777618,False,84,1.7522492774008438,0.2,5,0.3,9,0.4,34,0.5,34,0.6,34,0.7,35,0.8,35,1.0,35,1.25,35,1.5,41
bb,CAD_CHF,short,mid,2025-09-02 05:00:00,2025-09-02 05:00:00,0.58412,2.4044716839005678,-0.13524618229132193,False,84,1.5099637060877822,0.2,2,0.3,2,0.4,19,0.5,19,0.6,19,0.7,19,0.8,19,1.0,20,1.25,20,1.5,22
bb,CAD_CHF,short,mid,2025-09-12 09:00:00,2025-09-12 09:00:00,0.5763,1.0983862571577474,-0.3184105500607397,False,84,0.8667360749609778,0.2,1,0.3,7,0.4,13,0.5,13,0.6,13,0.7,13,0.8,15,1.0,20,0.8667360749609778,84,0.8667360749609778,84
bb,CAD_CHF,short,mid,2025-09-15 17:00:00,2025-09-15 17:00:00,0.57675,1.22583441699176,-0.24013870827916287,False,84,1.1504117902037305,0.2,3,0.3,3,0.4,5,0.5,5,0.6,5,0.7,5,0.8,6,1.0,12,1.1504117902037305,84,1.1504117902037305,84
bb,CAD_CHF,short,mid,2025-09-18 01:00:00,2025-09-18 01:00:00,0.5736300000000001,0.6885971793665082,-0.7853494412774715,False,84,0.006973135993591655,0.2,1,0.3,2,0.4,43,0.5,51,0.6,55,0.006973135993591655,84,0.006973135993591655,84,0.006973135993591655,84,0.006973135993591655,84,0.006973135993591655,84
bb,CAD_CHF,short,mid,2025-09-18 09:00:00,2025-09-18 09:00:00,0.5738650000000001,0.7292655938243554,-0.7440774398159896,False,84,-0.056633528791599275,0.2,16,0.3,16,0.4,20,0.5,49,0.6,50,0.7,67,-0.056633528791599275,84,-0.056633528791599275,84,-0.056633528791599275,84,-0.056633528791599275,84
bb,CAD_CHF,short,mid,2025-09-19 05:00:00,2025-09-19 05:00:00,0.575935,1.086060058860801,-0.3819875506784743,False,84,0.18144408657226133,0.2,7,0.3,8,0.4,8,0.5,9,0.6,11,0.7,15,0.8,44,1.0,48,0.18144408657226133,84,0.18144408657226133,84
bb,CAD_CHF,short,mid,2025-09-25 05:00:00,2025-09-25 05:00:00,0.5729150000000001,0.664147386610594,-0.5925835420612238,False,84,0.5899653526264931,0.2,10,0.3,20,0.4,21,0.5,24,0.6,84,0.5899653526264931,84,0.5899653526264931,84,0.5899653526264931,84,0.5899653526264931,84,0.5899653526264931,84
bb,CAD_CHF,short,mid,2025-10-06 05:00:00,2025-10-06 05:00:00,0.57252,2.1562565499895148,-0.6619856074897087,False,84,0.8567386292182038,0.2,1,0.3,2,0.4,2,0.5,42,0.6,44,0.7,44,0.8,44,1.0,45,1.25,50,1.5,51
bb,CAD_CHF,short,mid,2025-10-07 21:00:00,2025-10-07 21:00:00,0.57252,2.1562565499895148,-0.6619856074897087,False,84,0.8008453853140435,0.2,16,0.3,17,0.4,28,0.5,32,0.6,34,0.7,34,0.8,34,1.0,35,1.25,40,1.5,41
bb,CAD_CHF,short,mid,2025-10-08 13:00:00,2025-10-08 13:00:00,0.574755,2.5367330427747143,-0.2705500604605565,False,84,1.0456629346417017,0.2,12,0.3,12,0.4,12,0.5,12,0.6,12,0.7,13,0.8,24,1.0,30,1.25,30,1.5,33
bb,CAD_CHF,short,mid,2025-10-10 09:00:00,2025-10-10 09:00:00,0.5760700000000001,2.759213290051578,-0.04166160362456298,False,84,0.43744683805789203,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,1,0.8,1,1.0,13,1.25,19,1.5,19
bb,CAD_CHF,short,mid,2025-10-21 09:00:00,2025-10-21 09:00:00,0.56716,0.28739685450314206,-1.2007193737217179,True,37,-1.0,0.2,1,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37
bb,CAD_CHF,short,mid,2025-10-22 21:00:00,2025-10-22 21:00:00,0.56932,0.5453874798004724,-1.0090985737370786,True,29,-1.0,0.2,6,0.3,7,0.4,9,0.5,9,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29
bb,CAD_CHF,short,mid,2025-10-27 01:00:00,2025-10-27 01:00:00,0.5692200000000001,0.43392712835108876,-1.0268437510979658,True,16,-1.0,0.2,5,0.3,6,0.4,7,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16
bb,CAD_CHF,short,mid,2025-10-29 01:00:00,2025-10-29 01:00:00,0.569635,0.0017555101073414485,-1.0243401476383835,True,19,-1.0,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19
bb,CAD_CHF,short,mid,2025-10-31 17:00:00,2025-10-31 17:00:00,0.574275,2.1592442645074095,-0.24204431674722196,False,84,0.456227417178172,0.2,13,0.3,13,0.4,23,0.5,23,0.6,28,0.7,41,0.8,47,1.0,51,1.25,53,1.5,53
bb,CAD_CHF,short,mid,2025-11-09 22:00:00,2025-11-09 22:00:00,0.5747599999999999,2.2418052752453206,-0.11657039459949607,False,84,0.12874939105017183,0.2,7,0.3,7,0.4,8,0.5,9,0.6,9,0.7,9,0.8,10,1.0,16,1.25,22,1.5,22
bb,CAD_CHF,short,mid,2025-11-18 06:00:00,2025-11-18 06:00:00,0.5673900000000001,0.02026824582740039,-1.081266853487018,True,7,-1.0,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7
bb,CAD_CHF,short,mid,2025-11-20 02:00:00,2025-11-20 02:00:00,0.573905,0.6882672219269794,-1.3800193411801749,True,69,-1.0,0.2,3,0.3,3,0.4,3,0.5,3,0.6,7,-1.0,69,-1.0,69,-1.0,69,-1.0,69,-1.0,69
bb,CAD_CHF,short,mid,2025-11-27 06:00:00,2025-11-27 06:00:00,0.5736,0.2126917712691783,-1.4339260808926237,True,38,-1.0,0.2,31,-1.0,38,-1.0,38,-1.0,38,-1.0,38,-1.0,38,-1.0,38,-1.0,38,-1.0,38,-1.0,38
bb,CAD_CHF,short,mid,2025-11-27 14:00:00,2025-11-27 14:00:00,0.57379,0.24573450216978887,-1.400338102790231,True,36,-1.0,0.2,29,-1.0,36,-1.0,36,-1.0,36,-1.0,36,-1.0,36,-1.0,36,-1.0,36,-1.0,36,-1.0,36
bb,CAD_CHF,short,mid,2025-11-28 06:00:00,2025-11-28 06:00:00,0.574355,0.3438639865588242,-1.3005893567567155,True,32,-1.0,0.2,7,0.3,25,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32
bb,CAD_CHF,short,mid,2025-11-28 18:00:00,2025-11-28 18:00:00,0.5752550000000001,0.4997783591624737,-1.142102198155601,True,29,-1.0,0.2,3,0.3,4,0.4,18,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29
bb,CAD_CHF,short,mid,2025-12-04 14:00:00,2025-12-04 14:00:00,0.575575,0.07123311471137857,-1.0858706510880467,True,6,-1.0,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6
bb,CAD_CHF,short,mid,2025-12-05 10:00:00,2025-12-05 10:00:00,0.5785899999999999,0.07777528128725862,-1.0655213536355754,True,7,-1.0,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7
bb,CAD_CHF,short,mid,2025-12-17 06:00:00,2025-12-17 06:00:00,0.57918,0.8537932939673272,-0.05007078973719755,False,84,0.7691909251010199,0.2,1,0.3,1,0.4,2,0.5,2,0.6,7,0.7,23,0.8,25,0.7691909251010199,84,0.7691909251010199,84,0.7691909251010199,84
bb,CAD_CHF,short,mid,2025-12-24 10:00:00,2025-12-24 10:00:00,0.576235,0.47550044686630677,-0.5614028998585406,False,84,-0.11887511171656225,0.2,3,0.3,53,0.4,65,-0.11887511171656225,84,-0.11887511171656225,84,-0.11887511171656225,84,-0.11887511171656225,84,-0.11887511171656225,84,-0.11887511171656225,84,-0.11887511171656225,84
bb,CAD_CHF,short,mid,2025-12-26 06:00:00,2025-12-26 06:00:00,0.577365,0.6702865604946723,-0.36458739272382734,False,84,0.0017320066162574027,0.2,6,0.3,33,0.4,33,0.5,48,0.6,60,0.0017320066162574027,84,0.0017320066162574027,84,0.0017320066162574027,84,0.0017320066162574027,84,0.0017320066162574027,84
bb,CAD_CHF,short,mid,2025-12-26 14:00:00,2025-12-26 14:00:00,0.577805,0.7459263938526063,-0.28815950017738207,False,84,0.1869142703853523,0.2,2,0.3,4,0.4,31,0.5,31,0.6,47,0.7,58,0.1869142703853523,84,0.1869142703853523,84,0.1869142703853523,84,0.1869142703853523,84
bb,CAD_CHF,short,mid,2025-12-30 14:00:00,2025-12-30 14:00:00,0.5782700000000001,1.411105538935102,-0.20751552043160837,False,84,1.299565946703099,0.2,7,0.3,12,0.4,12,0.5,19,0.6,19,0.7,44,0.8,46,1.0,82,1.25,83,1.299565946703099,84
bb,CAD_CHF,short,mid,2025-12-31 06:00:00,2025-12-31 06:00:00,0.5791299999999999,1.5575086768082869,-0.03194446842679537,False,84,1.0843851984873678,0.2,2,0.3,3,0.4,4,0.5,8,0.6,15,0.7,15,0.8,30,1.0,78,1.25,78,1.5,79
bb,CAD_CHF,short,mid,2026-01-07 10:00:00,2026-01-07 10:00:00,0.5769,2.4215635292078312,-0.3128791818339485,False,84,2.260357080949885,0.2,2,0.3,3,0.4,5,0.5,17,0.6,53,0.7,53,0.8,53,1.0,53,1.25,74,1.5,75
bb,CAD_CHF,short,mid,2026-01-13 10:00:00,2026-01-13 10:00:00,0.5755600000000001,2.6808673292098355,-0.5464243519355009,False,84,0.9729654597261931,0.2,21,0.3,29,0.4,29,0.5,29,0.6,29,0.7,29,0.8,30,1.0,50,1.25,51,1.5,51
bb,CAD_CHF,short,mid,2026-01-15 14:00:00,2026-01-15 14:00:00,0.57793,3.079957780354006,-0.13409928538057628,False,84,1.6844600557160863,0.2,5,0.3,8,0.4,8,0.5,8,0.6,8,0.7,16,0.8,16,1.0,16,1.25,17,1.5,37
bb,CAD_CHF,short,mid,2026-01-21 18:00:00,2026-01-21 18:00:00,0.5750949999999999,2.6021787704639774,-0.1278049713525849,False,84,1.4388927046835522,0.2,3,0.3,4,0.4,5,0.5,6,0.6,12,0.7,12,0.8,12,1.0,12,1.25,13,1.5,13
bb,CAD_CHF,short,mid,2026-01-29 22:00:00,2026-01-29 22:00:00,0.567995,0.8283523622567044,-0.662857947693206,False,84,0.6778228681590556,0.2,6,0.3,7,0.4,7,0.5,39,0.6,40,0.7,46,0.8,63,0.6778228681590556,84,0.6778228681590556,84,0.6778228681590556,84
bb,CAD_CHF,short,mid,2026-02-02 10:00:00,2026-02-02 10:00:00,0.56996,1.170257561934157,-0.3158116359042767,False,84,0.508807635623572,0.2,5,0.3,5,0.4,7,0.5,18,0.6,18,0.7,29,0.8,30,1.0,36,0.508807635623572,84,0.508807635623572,84
bb,CAD_CHF,short,mid,2026-02-10 18:00:00,2026-02-10 18:00:00,0.56682,0.8362443103630901,-0.645707632052521,False,84,-0.5372075791256409,0.2,4,0.3,11,0.4,11,0.5,16,0.6,16,0.7,77,0.8,79,-0.5372075791256409,84,-0.5372075791256409,84,-0.5372075791256409,84
bb,CAD_CHF,short,mid,2026-02-11 14:00:00,2026-02-11 14:00:00,0.5681350000000001,1.0657678192683275,-1.1115315902030198,True,83,-1.0,0.2,4,0.3,4,0.4,5,0.5,6,0.6,6,0.7,6,0.8,11,1.0,72,-1.0,83,-1.0,83
bb,CAD_CHF,short,mid,2026-02-19 06:00:00,2026-02-19 06:00:00,0.5655049999999999,0.6056533540817525,-1.0689560658172932,True,47,-1.0,0.2,19,0.3,37,0.4,37,0.5,38,0.6,40,-1.0,47,-1.0,47,-1.0,47,-1.0,47,-1.0,47
bb,CAD_CHF,short,mid,2026-02-26 06:00:00,2026-02-26 06:00:00,0.565915,0.6776636067253906,-1.3915517348011621,True,18,-1.0,0.2,2,0.3,7,0.4,7,0.5,7,0.6,8,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18
bb,CAD_CHF,short,mid,2026-03-02 10:00:00,2026-03-02 10:00:00,0.5687800000000001,0.1415309961672444,-1.1726853968142217,True,27,-1.0,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27
bb,CAD_CHF,short,mid,2026-03-03 02:00:00,2026-03-03 02:00:00,0.57136,0.22140156818817625,-1.114883786054327,True,49,-1.0,0.2,9,-1.0,49,-1.0,49,-1.0,49,-1.0,49,-1.0,49,-1.0,49,-1.0,49,-1.0,49,-1.0,49
bb,CAD_CHF,short,mid,2026-03-05 10:00:00,2026-03-05 10:00:00,0.57265,0.3536191390902062,-1.1787304636339948,True,60,-1.0,0.2,1,0.3,1,-1.0,60,-1.0,60,-1.0,60,-1.0,60,-1.0,60,-1.0,60,-1.0,60,-1.0,60
bb,CAD_CHF,short,mid,2026-03-06 10:00:00,2026-03-06 10:00:00,0.5728,0.3797136871508476,-1.1522346368715262,True,54,-1.0,0.2,1,0.3,1,-1.0,54,-1.0,54,-1.0,54,-1.0,54,-1.0,54,-1.0,54,-1.0,54,-1.0,54
bb,CAD_CHF,short,mid,2026-03-08 21:00:00,2026-03-08 21:00:00,0.5748800000000001,0.6862301697745771,-0.7862510436960705,False,84,0.19917200111328676,0.2,4,0.3,4,0.4,5,0.5,5,0.6,8,0.19917200111328676,84,0.19917200111328676,84,0.19917200111328676,84,0.19917200111328676,84,0.19917200111328676,84
bb,CAD_CHF,short,mid,2026-03-11 21:00:00,2026-03-11 21:00:00,0.575055,0.6068984705810715,-0.7555799010529476,False,84,0.28258166610150015,0.2,10,0.3,22,0.4,22,0.5,47,0.6,57,0.28258166610150015,84,0.28258166610150015,84,0.28258166610150015,84,0.28258166610150015,84,0.28258166610150015,84
bb,CAD_CHF,short,mid,2026-03-12 17:00:00,2026-03-12 17:00:00,0.57649,1.2246526392478625,-0.5047789207098299,False,84,0.6834463737445716,0.2,4,0.3,4,0.4,4,0.5,17,0.6,17,0.7,41,0.8,52,1.0,81,0.6834463737445716,84,0.6834463737445716,84
bb,CAD_CHF,short,mid,2026-03-13 05:00:00,2026-03-13 05:00:00,0.57718,1.3427353685158951,-0.3846287120135837,False,84,0.47212308118786017,0.2,1,0.3,1,0.4,1,0.5,1,0.6,2,0.7,14,0.8,38,1.0,78,1.25,79,0.47212308118786017,84
bb,CAD_CHF,short,mid,2026-03-18 13:00:00,2026-03-18 13:00:00,0.576365,1.2032305917257318,-0.5265760412238781,False,84,0.23249156350576558,0.2,7,0.3,7,0.4,7,0.5,7,0.6,11,0.7,19,0.8,29,1.0,58,0.23249156350576558,84,0.23249156350576558,84
bb,CAD_CHF,short,mid,2026-03-23 05:00:00,2026-03-23 05:00:00,0.576065,1.356617742789437,-0.24736791855085818,False,84,0.8618819056877399,0.2,1,0.3,1,0.4,1,0.5,2,0.6,2,0.7,3,0.8,42,1.0,43,1.25,72,0.8618819056877399,84
bb,CAD_CHF,short,mid,2026-03-26 13:00:00,2026-03-26 13:00:00,0.5739449999999999,1.269285384488063,-0.4059622437690325,False,84,0.8319612506424816,0.2,22,0.3,22,0.4,22,0.5,22,0.6,23,0.7,23,0.8,52,1.0,73,1.25,76,0.8319612506424816,84
bb,CAD_CHF,short,mid,2026-03-27 01:00:00,2026-03-27 01:00:00,0.5741750000000001,1.3088344145948838,-0.365742151782992,False,84,0.8621065006313632,0.2,11,0.3,19,0.4,19,0.5,19,0.6,19,0.7,20,0.8,20,1.0,50,1.25,73,0.8621065006313632,84
bb,CAD_CHF,short,mid,2026-04-05 21:00:00,2026-04-05 21:00:00,0.57466,1.3921275188807196,-0.18184665715380666,False,84,0.11224028120975908,0.2,2,0.3,2,0.4,12,0.5,12,0.6,12,0.7,13,0.8,14,1.0,14,1.25,38,0.11224028120975908,84
bb,CAD_CHF,short,mid,2026-04-07 13:00:00,2026-04-07 13:00:00,0.575025,1.4547193600278474,-0.3060736489717833,False,84,-0.2999869570888204,0.2,2,0.3,2,0.4,2,0.5,2,0.6,2,0.7,2,0.8,4,1.0,4,1.25,26,-0.2999869570888204,84
bb,CAD_CHF,short,mid,2026-04-15 13:00:00,2026-04-15 13:00:00,0.56917,0.08345485531563611,-1.0172707626895492,True,41,-1.0,-1.0,41,-1.0,41,-1.0,41,-1.0,41,-1.0,41,-1.0,41,-1.0,41,-1.0,41,-1.0,41,-1.0,41
bb,CAD_CHF,short,mid,2026-04-16 05:00:00,2026-04-16 05:00:00,0.56999,0.13333567255565634,-1.0193161283531293,True,42,-1.0,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42
bb,CAD_CHF,short,mid,2026-04-22 09:00:00,2026-04-22 09:00:00,0.5729299999999999,0.12130626778138416,-1.0629570802715844,True,23,-1.0,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23
bb,CAD_CHF,short,mid,2026-04-23 01:00:00,2026-04-23 01:00:00,0.574655,1.3564660535451853,-0.7595861864944948,False,84,0.807440986330942,0.2,3,0.3,3,0.4,56,0.5,57,0.6,58,0.7,61,0.8,62,1.0,68,1.25,69,0.807440986330942,84
bb,CHF_JPY,long,mid,2016-01-20 14:00:00,2016-01-20 14:00:00,116.28450000000001,2.6095481341021105,-0.801912550683884,False,84,1.6898210853552984,0.2,1,0.3,2,0.4,2,0.5,7,0.6,7,0.7,10,0.8,10,1.0,35,1.25,39,1.5,39
bb,CHF_JPY,long,mid,2016-01-21 10:00:00,2016-01-21 10:00:00,115.431,3.368245965122027,-0.0684391541267024,False,84,2.0107250218745585,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,1,0.8,1,1.0,2,1.25,2,1.5,5
bb,CHF_JPY,long,mid,2016-02-10 18:00:00,2016-02-10 18:00:00,116.491,0.1412126258680832,-1.4911023169171866,True,3,-1.0,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3
bb,CHF_JPY,long,mid,2016-02-18 22:00:00,2016-02-18 22:00:00,113.722,0.34953658922636627,-1.2622887392061393,True,12,-1.0,0.2,1,0.3,1,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
bb,CHF_JPY,long,mid,2016-02-19 06:00:00,2016-02-19 06:00:00,113.441,0.5007008048236498,-1.0177096464241415,True,10,-1.0,0.2,1,0.3,1,0.4,1,0.5,4,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10
bb,CHF_JPY,long,mid,2016-02-22 18:00:00,2016-02-22 18:00:00,112.953,2.6727931086381047,-0.9216222676688485,False,84,2.5931139500500167,0.2,5,0.3,12,0.4,12,0.5,14,0.6,14,0.7,14,0.8,14,1.0,18,1.25,19,1.5,46
bb,CHF_JPY,long,mid,2016-02-23 06:00:00,2016-02-23 06:00:00,112.4495,3.1325172633048792,-0.47799234322962414,False,84,2.3099257889096934,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,2,0.8,9,1.0,11,1.25,11,1.5,15
bb,CHF_JPY,long,mid,2016-03-09 10:00:00,2016-03-09 10:00:00,112.5085,3.7837141193776564,-0.027109062870795852,False,84,3.5495095926085733,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,1,0.8,1,1.0,1,1.25,3,1.5,6
bb,CHF_JPY,long,mid,2016-04-05 05:00:00,2016-04-05 05:00:00,115.131,0.3878190930331555,-1.5178362039763484,True,12,-1.0,0.2,1,0.3,1,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
bb,CHF_JPY,long,mid,2016-04-06 05:00:00,2016-04-06 05:00:00,114.88149999999999,0.47135526607853645,-1.30395233349146,True,6,-1.0,0.2,1,0.3,2,0.4,2,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6
bb,CHF_JPY,long,mid,2016-04-06 13:00:00,2016-04-06 13:00:00,114.8725,0.06398398224117674,-1.2962197218655516,True,4,-1.0,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4
bb,CHF_JPY,long,mid,2016-04-17 21:00:00,2016-04-17 21:00:00,111.7195,2.952483675634082,-0.9590984564019753,False,84,-0.8387076562283232,0.2,2,0.3,2,0.4,2,0.5,2,0.6,3,0.7,3,0.8,3,1.0,4,1.25,6,1.5,8
bb,CHF_JPY,long,mid,2016-04-28 05:00:00,2016-04-28 05:00:00,111.874,0.6355364070293466,-1.0681659724332646,True,32,-1.0,0.2,1,0.3,2,0.4,22,0.5,22,0.6,22,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32
bb,CHF_JPY,long,mid,2016-04-28 17:00:00,2016-04-28 17:00:00,111.849,0.6580300226197892,-1.0460531609580843,True,29,-1.0,0.2,19,0.3,19,0.4,19,0.5,19,0.6,19,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29
bb,CHF_JPY,long,mid,2016-04-29 17:00:00,2016-04-29 17:00:00,110.846,1.7276221063457213,-0.905310069826602,False,84,0.13712718546450545,0.2,1,0.3,1,0.4,1,0.5,4,0.6,5,0.7,5,0.8,5,1.0,13,1.25,13,1.5,13
