tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
142,0.02423151537748849,0.082659726983918,-0.13778154951099078,0.18624458026596777,61,-0.24365541274381414,0.12301763358112497,-0.48476997456281906,-0.0025408509248092126,AUD_CHF,12,26,5,signal_cross,long,203
147,-0.061203243896534,0.08205006616389965,-0.22202137357777732,0.09961488578470931,64,-0.011713422486343328,0.12291163580373135,-0.2526202286616568,0.2291933836889701,AUD_CHF,12,26,5,signal_cross,short,211
62,-0.06868129723072341,0.12593795799696048,-0.31551969490476595,0.17815710044331912,27,-0.1111111111111111,0.19490178206822872,-0.4931186039648394,0.2708963817426172,AUD_CHF,12,26,5,zero_cross,long,89
65,-0.034125729110644605,0.12400750446675257,-0.27718043786547963,0.20892897964419044,29,-0.20433899438812972,0.18165435276901573,-0.5603815258154006,0.1517035370391411,AUD_CHF,12,26,5,zero_cross,short,94
121,-0.06366535517729711,0.08939519086583297,-0.23887992927432972,0.1115492189197355,53,-0.07429541615588837,0.13697877428847582,-0.34277381376130095,0.19418298144952423,AUD_CHF,12,26,9,signal_cross,long,174
116,0.00014231850846097973,0.09091034418932933,-0.17804195610262452,0.17832659311954646,51,0.14579113240591035,0.13895241729184685,-0.12655560548610945,0.41813787029793015,AUD_CHF,12,26,9,signal_cross,short,167
62,-0.06868129723072341,0.12593795799696048,-0.31551969490476595,0.17815710044331912,27,-0.1111111111111111,0.19490178206822872,-0.4931186039648394,0.2708963817426172,AUD_CHF,12,26,9,zero_cross,long,89
65,-0.034125729110644605,0.12400750446675257,-0.27718043786547963,0.20892897964419044,29,-0.20433899438812972,0.18165435276901573,-0.5603815258154006,0.1517035370391411,AUD_CHF,12,26,9,zero_cross,short,94
110,-0.014565283718500967,0.0949364387712767,-0.2006407037102033,0.17151013627320136,48,-0.2010417325297574,0.1398875213869534,-0.47522127444818607,0.07313780938867123,AUD_CHF,12,26,13,signal_cross,long,158
109,0.020835069813706995,0.0957942176699776,-0.1669215968194491,0.2085917364468631,47,-0.16705303284832373,0.14380587249888213,-0.4489125429461327,0.11480647724948523,AUD_CHF,12,26,13,signal_cross,short,156
62,-0.06868129723072341,0.12593795799696048,-0.31551969490476595,0.17815710044331912,27,-0.1111111111111111,0.19490178206822872,-0.4931186039648394,0.2708963817426172,AUD_CHF,12,26,13,zero_cross,long,89
65,-0.034125729110644605,0.12400750446675257,-0.27718043786547963,0.20892897964419044,29,-0.20433899438812972,0.18165435276901573,-0.5603815258154006,0.1517035370391411,AUD_CHF,12,26,13,zero_cross,short,94
129,-0.005589619878091885,0.08772371594520861,-0.17752810313070078,0.166348863374517,56,-0.1404103603102261,0.13106137577666893,-0.3972906568324972,0.11646993621204502,AUD_CHF,18,39,5,signal_cross,long,185
123,0.023027469115194318,0.08977963435020277,-0.15294061421120309,0.19899555244159173,54,-0.12408159592745872,0.13512729118672184,-0.3889310866534335,0.1407678947985161,AUD_CHF,18,39,5,signal_cross,short,177
60,-0.3,0.12419230577438894,-0.5434169193178023,-0.05658308068219767,26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,AUD_CHF,18,39,5,zero_cross,long,86
51,-0.14497047379856967,0.1362831462313262,-0.41208544041196904,0.12214449281482967,22,-0.07715700676579987,0.21499759290154316,-0.49855228885282443,0.34423827532122475,AUD_CHF,18,39,5,zero_cross,short,73
106,0.015255993775813064,0.09591071297807074,-0.17272900366120558,0.20324099121283173,46,0.0029786917962464645,0.14580950967153555,-0.2828079471599632,0.2887653307524562,AUD_CHF,18,39,9,signal_cross,long,152
122,0.11354116778924185,0.0902183773285732,-0.06328685177476161,0.2903691873532453,53,0.026379867044280688,0.1361168176477981,-0.24040909554540357,0.29316882963396496,AUD_CHF,18,39,9,signal_cross,short,175
60,-0.3,0.12419230577438894,-0.5434169193178023,-0.05658308068219767,26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,AUD_CHF,18,39,9,zero_cross,long,86
51,-0.14497047379856967,0.1362831462313262,-0.41208544041196904,0.12214449281482967,22,-0.07715700676579987,0.21499759290154316,-0.49855228885282443,0.34423827532122475,AUD_CHF,18,39,9,zero_cross,short,73
107,-0.04324948395342342,0.09588851125072095,-0.2311909660048365,0.14469199809798963,47,-0.1818181150117688,0.13861242908450466,-0.45349847601739796,0.08986224599386033,AUD_CHF,18,39,13,signal_cross,long,154
111,0.003341452794798893,0.09457661173811725,-0.18202870621191092,0.1887116118015087,48,0.042907519228715975,0.1428853530382746,-0.23714777272630225,0.3229628111837342,AUD_CHF,18,39,13,signal_cross,short,159
60,-0.3,0.12419230577438894,-0.5434169193178023,-0.05658308068219767,26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,AUD_CHF,18,39,13,zero_cross,long,86
51,-0.14497047379856967,0.1362831462313262,-0.41208544041196904,0.12214449281482967,22,-0.07715700676579987,0.21499759290154316,-0.49855228885282443,0.34423827532122475,AUD_CHF,18,39,13,zero_cross,short,73
104,0.09247245519457871,0.09638669784491069,-0.09644547258144624,0.28139038297060365,45,0.1562390857397465,0.14548144534580698,-0.12890454713803515,0.4413827186175282,AUD_CHF,24,52,5,signal_cross,long,149
109,-0.027522935779816515,0.09618859214748583,-0.21605257638888875,0.16100670482925572,48,-0.0735453909146966,0.14257495455134997,-0.3529923018353425,0.20590152000594936,AUD_CHF,24,52,5,signal_cross,short,157
36,-0.3333333333333333,0.15936381457791915,-0.6456864099060549,-0.02098025676061177,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_CHF,24,52,5,zero_cross,long,52
44,0.17006334805499249,0.14608319509383347,-0.1162597143289211,0.45638641043890604,19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,AUD_CHF,24,52,5,zero_cross,short,63
92,-0.05805125117133512,0.1033913255605958,-0.2606982492701029,0.14459574692743266,40,-0.22429737657980464,0.153982219590132,-0.5261025269764634,0.07750777381685409,AUD_CHF,24,52,9,signal_cross,long,132
90,-0.04692809395153664,0.10472568396240202,-0.2521904345178446,0.15833424661477133,39,0.2368328363534063,0.15347138763383897,-0.06397108340891805,0.5376367561157307,AUD_CHF,24,52,9,signal_cross,short,129
36,-0.3333333333333333,0.15936381457791915,-0.6456864099060549,-0.02098025676061177,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_CHF,24,52,9,zero_cross,long,52
44,0.17006334805499249,0.14608319509383347,-0.1162597143289211,0.45638641043890604,19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,AUD_CHF,24,52,9,zero_cross,short,63
81,-0.17546180405155293,0.10820186631752737,-0.3875374620339066,0.036613853930800716,35,-0.08571428571428572,0.17086742893632048,-0.4206144464294739,0.24918587500090242,AUD_CHF,24,52,13,signal_cross,long,116
91,-0.05761979594301802,0.10408818760017377,-0.2616326436393586,0.14639305175332257,39,0.23076923076923078,0.157842823397716,-0.07860270309029255,0.5401411646287542,AUD_CHF,24,52,13,signal_cross,short,130
36,-0.3333333333333333,0.15936381457791915,-0.6456864099060549,-0.02098025676061177,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_CHF,24,52,13,zero_cross,long,52
44,0.17006334805499249,0.14608319509383347,-0.1162597143289211,0.45638641043890604,19,0.05263157894736842,0.23537557657892524,-0.40870455114732507,0.5139677090420619,AUD_CHF,24,52,13,zero_cross,short,63
204,0.002339610787743576,0.06523106079156539,-0.1255132683637246,0.13019248993921176,88,0.23351076598048334,0.09242317714110238,0.052361338783922684,0.414660193177044,AUD_NZD,6,13,5,signal_cross,long,292
252,0.004280898689170222,0.05864415373147062,-0.11066164262451218,0.11922344000285263,109,-0.14802891117963177,0.07888170959000522,-0.302637061976042,0.006579239616778448,AUD_NZD,6,13,5,signal_cross,short,361
109,-0.08561165338202825,0.08742482933383293,-0.2569643188763408,0.0857410121122843,47,0.1213681612044851,0.13137640544716722,-0.13612959347196266,0.3788659158809329,AUD_NZD,6,13,5,zero_cross,long,156
105,0.2604136089099716,0.08759883777053933,0.08871988687971455,0.4321073309402287,45,-0.03593089589309909,0.1257623961474565,-0.28242519234211383,0.21056340055591563,AUD_NZD,6,13,5,zero_cross,short,150
187,0.11950213924090304,0.06646895536333597,-0.010777013271235467,0.24978129175304153,81,0.12414919176336613,0.09529278771372887,-0.06262467215554245,0.3109230556822747,AUD_NZD,6,13,9,signal_cross,long,268
190,0.015689506047850094,0.06594775998258634,-0.11356810351801915,0.14494711561371934,82,-0.4225259386123396,0.08106637983198303,-0.5814160430830264,-0.26363583414165287,AUD_NZD,6,13,9,signal_cross,short,272
109,-0.08561165338202825,0.08742482933383293,-0.2569643188763408,0.0857410121122843,47,0.1213681612044851,0.13137640544716722,-0.13612959347196266,0.3788659158809329,AUD_NZD,6,13,9,zero_cross,long,156
105,0.2604136089099716,0.08759883777053933,0.08871988687971455,0.4321073309402287,45,-0.03593089589309909,0.1257623961474565,-0.28242519234211383,0.21056340055591563,AUD_NZD,6,13,9,zero_cross,short,150
161,0.04283473136382679,0.07314877957386519,-0.10053687660094898,0.18620633932860256,69,0.3014848893842916,0.09710905171719585,0.11115114801858772,0.49181863074999543,AUD_NZD,6,13,13,signal_cross,long,230
165,0.04816603770799929,0.07193031723978158,-0.0928173840819726,0.18914945949797118,71,-0.3315146105034187,0.09102375121107115,-0.5099211628771181,-0.15310805812971923,AUD_NZD,6,13,13,signal_cross,short,236
109,-0.08561165338202825,0.08742482933383293,-0.2569643188763408,0.0857410121122843,47,0.1213681612044851,0.13137640544716722,-0.13612959347196266,0.3788659158809329,AUD_NZD,6,13,13,zero_cross,long,156
105,0.2604136089099716,0.08759883777053933,0.08871988687971455,0.4321073309402287,45,-0.03593089589309909,0.1257623961474565,-0.28242519234211383,0.21056340055591563,AUD_NZD,6,13,13,zero_cross,short,150
182,0.15786078764118264,0.06752059500350505,0.02552042143431274,0.29020115384805256,78,0.2142919175284394,0.09411141056264692,0.02983355282565145,0.3987502822312273,AUD_NZD,8,17,5,signal_cross,long,260
197,-0.007114581367808004,0.06519141497448777,-0.13488975471780404,0.12066059198218802,85,-0.3622417922588437,0.08207925683997831,-0.5231171356652011,-0.2013664488524862,AUD_NZD,8,17,5,signal_cross,short,282
83,-0.09258281739559765,0.10280732273857256,-0.2940851699631999,0.10891953517200456,36,0.14697074308924726,0.15455195956468334,-0.1559510976575321,0.4498925838360266,AUD_NZD,8,17,5,zero_cross,long,119
84,0.19024233269341617,0.10000910114359257,-0.005775505548025278,0.38626017093485765,37,0.07590192066059927,0.12687746984197362,-0.17277792022966904,0.32458176155086754,AUD_NZD,8,17,5,zero_cross,short,121
156,0.04523304555637886,0.07322518986628387,-0.09828832658153752,0.18875441769429524,67,0.3559106141813042,0.09277386589964629,0.1740738370179975,0.5377473913446109,AUD_NZD,8,17,9,signal_cross,long,223
164,0.06164226383824191,0.07182949799196484,-0.07914355222600918,0.202428079902493,71,-0.2065892771914821,0.09538242598193998,-0.3935388321160844,-0.01963972226687974,AUD_NZD,8,17,9,signal_cross,short,235
83,-0.09258281739559765,0.10280732273857256,-0.2940851699631999,0.10891953517200456,36,0.14697074308924726,0.15455195956468334,-0.1559510976575321,0.4498925838360266,AUD_NZD,8,17,9,zero_cross,long,119
84,0.19024233269341617,0.10000910114359257,-0.005775505548025278,0.38626017093485765,37,0.07590192066059927,0.12687746984197362,-0.17277792022966904,0.32458176155086754,AUD_NZD,8,17,9,zero_cross,short,121
134,0.004225389369726461,0.08137293405681928,-0.15526556138163933,0.16371634012109226,58,0.25428584009849414,0.10626883243374623,0.04599892852835155,0.46257275166863676,AUD_NZD,8,17,13,signal_cross,long,192
137,-0.017715422924037362,0.07855016385191443,-0.17167374407378963,0.13624289822571492,59,-0.23286731454598217,0.10641891433281486,-0.44144838663829933,-0.024286242453665036,AUD_NZD,8,17,13,signal_cross,short,196
83,-0.09258281739559765,0.10280732273857256,-0.2940851699631999,0.10891953517200456,36,0.14697074308924726,0.15455195956468334,-0.1559510976575321,0.4498925838360266,AUD_NZD,8,17,13,zero_cross,long,119
84,0.19024233269341617,0.10000910114359257,-0.005775505548025278,0.38626017093485765,37,0.07590192066059927,0.12687746984197362,-0.17277792022966904,0.32458176155086754,AUD_NZD,8,17,13,zero_cross,short,121
149,0.015571830673409361,0.0754928870459872,-0.13239422793672553,0.16353788928354426,65,0.37305030233201997,0.0896214133307828,0.19739233220368568,0.5487082724603543,AUD_NZD,12,26,5,signal_cross,long,214
154,0.013974055446208897,0.0756280494925624,-0.1342569215592134,0.16220503245163118,66,-0.17358213660774208,0.09961952646045394,-0.3688364084702318,0.02167213525474765,AUD_NZD,12,26,5,signal_cross,short,220
62,-0.34202745730538786,0.10863594948661286,-0.5549539182991491,-0.12910099631162666,28,0.28632985940646105,0.14986082187109676,-0.0073973514608886015,0.5800570702738107,AUD_NZD,12,26,5,zero_cross,long,90
67,0.12260921815390219,0.11451991850129302,-0.10184982210863214,0.3470682584164365,30,0.10173616180254674,0.14698768655458996,-0.18635970384444955,0.38983202744954304,AUD_NZD,12,26,5,zero_cross,short,97
128,0.11372774937273672,0.07894140112465085,-0.040997396831578964,0.26845289557705243,55,-0.019476000691431242,0.11685440538130112,-0.24851063523878145,0.20955863385591897,AUD_NZD,12,26,9,signal_cross,long,183
142,0.1497302448464519,0.07556586514294687,0.0016211491662760369,0.29783934052662775,62,-0.14732339316742601,0.1116193985883783,-0.36609741440064747,0.07145062806579544,AUD_NZD,12,26,9,signal_cross,short,204
62,-0.34202745730538786,0.10863594948661286,-0.5549539182991491,-0.12910099631162666,28,0.28632985940646105,0.14986082187109676,-0.0073973514608886015,0.5800570702738107,AUD_NZD,12,26,9,zero_cross,long,90
67,0.12260921815390219,0.11451991850129302,-0.10184982210863214,0.3470682584164365,30,0.10173616180254674,0.14698768655458996,-0.18635970384444955,0.38983202744954304,AUD_NZD,12,26,9,zero_cross,short,97
136,-0.002540984553214524,0.0787702034551768,-0.15693058332536106,0.151848614218932,59,-0.005737617140876987,0.11058006534988293,-0.22247454522664753,0.21099931094489358,AUD_NZD,12,26,13,signal_cross,long,195
122,0.1529745941326735,0.08282140149023426,-0.009355352788185639,0.31530454105353267,53,-0.2459062770611831,0.11039519208554655,-0.4622808535488543,-0.02953170057351187,AUD_NZD,12,26,13,signal_cross,short,175
62,-0.34202745730538786,0.10863594948661286,-0.5549539182991491,-0.12910099631162666,28,0.28632985940646105,0.14986082187109676,-0.0073973514608886015,0.5800570702738107,AUD_NZD,12,26,13,zero_cross,long,90
67,0.12260921815390219,0.11451991850129302,-0.10184982210863214,0.3470682584164365,30,0.10173616180254674,0.14698768655458996,-0.18635970384444955,0.38983202744954304,AUD_NZD,12,26,13,zero_cross,short,97
116,0.10554194693690008,0.08402403689339909,-0.05914516537416212,0.27022905924796226,50,0.18535734984004584,0.11629677514314066,-0.04258432944050983,0.4132990291206015,AUD_NZD,18,39,5,signal_cross,long,166
124,0.11342405510054694,0.08371184980642792,-0.05065117052005176,0.27749928072114566,54,-0.11352804288105284,0.11749605286358376,-0.343820306493677,0.11676422073157133,AUD_NZD,18,39,5,signal_cross,short,178
37,-0.1453173844967723,0.16088340613966193,-0.4606488605305097,0.17001409153696503,17,0.27337265290247287,0.19340096155409112,-0.10569323174354572,0.6524385375484915,AUD_NZD,18,39,5,zero_cross,long,54
46,0.2633285147316218,0.13600407089736516,-0.0032394642272139396,0.5298964936904575,20,-0.21454635610817568,0.19329719088796435,-0.5934088502485858,0.16431613803223444,AUD_NZD,18,39,5,zero_cross,short,66
114,0.08298635860276021,0.08445076556224534,-0.08253714189924066,0.2485098591047611,50,0.07842489167381406,0.11727347160570653,-0.15143111267337073,0.30828089602099884,AUD_NZD,18,39,9,signal_cross,long,164
108,0.1497418111652371,0.09027758558390812,-0.027202256579222817,0.326685878909697,47,-0.03924791965523282,0.1272120323146914,-0.28858350299202795,0.2100876636815623,AUD_NZD,18,39,9,signal_cross,short,155
37,-0.1453173844967723,0.16088340613966193,-0.4606488605305097,0.17001409153696503,17,0.27337265290247287,0.19340096155409112,-0.10569323174354572,0.6524385375484915,AUD_NZD,18,39,9,zero_cross,long,54
46,0.2633285147316218,0.13600407089736516,-0.0032394642272139396,0.5298964936904575,20,-0.21454635610817568,0.19329719088796435,-0.5934088502485858,0.16431613803223444,AUD_NZD,18,39,9,zero_cross,short,66
99,0.02663118098076674,0.09477702941874959,-0.15913179667998245,0.21239415864151595,43,0.09965168955330161,0.13131824157695324,-0.1577320639375267,0.35703544304412993,AUD_NZD,18,39,13,signal_cross,long,142
100,0.15498674876343208,0.09016855069376702,-0.02174361059635127,0.3317171081232154,44,-0.03516370200032777,0.13030951279813488,-0.2905703470846721,0.2202429430840166,AUD_NZD,18,39,13,signal_cross,short,144
37,-0.1453173844967723,0.16088340613966193,-0.4606488605305097,0.17001409153696503,17,0.27337265290247287,0.19340096155409112,-0.10569323174354572,0.6524385375484915,AUD_NZD,18,39,13,zero_cross,long,54
46,0.2633285147316218,0.13600407089736516,-0.0032394642272139396,0.5298964936904575,20,-0.21454635610817568,0.19329719088796435,-0.5934088502485858,0.16431613803223444,AUD_NZD,18,39,13,zero_cross,short,66
109,-0.04557048029806082,0.08743463061084979,-0.2169423562953264,0.12580139569920476,48,0.1982349314130363,0.1208090599121758,-0.03855082601482826,0.43502068884090084,AUD_NZD,24,52,5,signal_cross,long,157
113,0.14759677534131482,0.08703855783369716,-0.02299879801273161,0.3181923486953613,49,-0.19550595760319914,0.12159187013564095,-0.4338260230690554,0.0428141078626571,AUD_NZD,24,52,5,signal_cross,short,162
42,0.03252667084460253,0.14568758887032643,-0.2530210033412373,0.31807434503044235,18,0.38152493697872586,0.21203816875520706,-0.034069873781479965,0.7971197477389317,AUD_NZD,24,52,5,zero_cross,long,60
