tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
170,-0.038615709582039276,0.07539023013191132,-0.18638056064058545,0.1091491414765069,73,0.1504399951504914,0.11074523820816358,-0.06662067173750921,0.36750066203849197,USD_CAD,200,2.5,14,long,243
209,-0.061002292056128435,0.0664076044485746,-0.19116119677533466,0.06915661266307778,90,-0.04655893213977592,0.08875889622442838,-0.22052636873965553,0.1274085044601037,USD_CAD,200,1.0,14,short,299
212,-0.028399992759253534,0.06498476113402873,-0.15577012458194986,0.09897013906344279,91,-0.1497734110205179,0.08501128791962602,-0.3163955353429849,0.01684871330194912,USD_CAD,200,1.5,14,short,303
221,0.06516325862861634,0.06371024907268755,-0.05970882955385125,0.19003534681108392,96,-0.14328957562749525,0.0860695787511236,-0.31198594997969753,0.025406798724706997,USD_CAD,200,2.0,14,short,317
234,0.033974903063552324,0.06126269758893673,-0.08609998421076367,0.1540497903378683,101,-0.08692811087508122,0.09039262298097399,-0.2640976519177902,0.0902414301676278,USD_CAD,200,2.5,14,short,335
514,-0.05313235255297233,0.0428834403230296,-0.13718389558611033,0.030919190480165684,221,-0.11242775386284401,0.06590040517965803,-0.24159254801497376,0.016737040289285743,USD_CHF,20,1.0,14,long,735
381,-0.11577668497963835,0.04915397120286059,-0.2121184685372451,-0.019434901422031595,164,-0.0540259039457265,0.07758056950660402,-0.20608382017867038,0.09803201228721738,USD_CHF,20,1.5,14,long,545
265,-0.005754992798284259,0.059678130989424885,-0.12272412953755703,0.11121414394098851,114,-0.19561382748779754,0.09148510910207025,-0.3749246413278552,-0.016303013647739867,USD_CHF,20,2.0,14,long,379
180,-0.12853492978851133,0.07087761671667422,-0.26745505855319285,0.010385198976170157,78,-0.1561642505493209,0.11075180348010079,-0.37323778537031843,0.060909284271676634,USD_CHF,20,2.5,14,long,258
522,0.1534102945588525,0.041879244518675834,0.07132697530224787,0.23549361381545714,225,-0.002325653056963609,0.06572219952859094,-0.13114116413300186,0.12648985801907464,USD_CHF,20,1.0,14,short,747
433,0.091366167401522,0.046283052050943914,0.0006513853816719206,0.18208094942137207,186,0.02794366474226464,0.07144588745140731,-0.11209027466249369,0.16797760414702298,USD_CHF,20,1.5,14,short,619
303,0.00770431131431336,0.05552718982417102,-0.10112898074106184,0.11653760336968856,130,0.08309199914386926,0.08493649273124791,-0.08338352660937663,0.24956752489711514,USD_CHF,20,2.0,14,short,433
176,0.09538326069009685,0.07188369711024871,-0.045508785645990604,0.23627530702618432,76,-0.02518497822130327,0.1126630154461482,-0.24600448849575374,0.19563453205314718,USD_CHF,20,2.5,14,short,252
371,-0.10822254870608942,0.05027893025521679,-0.20676925200631435,-0.009675845405864511,159,-0.12470727547274535,0.07777338029370941,-0.27714310084841576,0.027728549902925087,USD_CHF,50,1.0,14,long,530
345,-0.09594088989629518,0.05135683212311715,-0.19660028085760478,0.004718501065014438,149,-0.19485240829413397,0.0794821510384144,-0.3506374243294262,-0.03906739225884176,USD_CHF,50,1.5,14,long,494
308,0.07724130027959489,0.05503564351231556,-0.030628561004543614,0.1851111615637334,132,-0.1709167755695577,0.085016195883522,-0.3375485195012608,-0.004285031637854597,USD_CHF,50,2.0,14,long,440
232,0.06328806145272921,0.06426101666869162,-0.06266353121790637,0.1892396541233648,100,-0.23663106129091344,0.09698615808976642,-0.4267239311468556,-0.04653819143497126,USD_CHF,50,2.5,14,long,332
374,0.10536791842828513,0.049865114748804444,0.007632293520628428,0.20310354333594183,161,-0.028691336674952692,0.0779485605082561,-0.18147051527113464,0.12408784192122926,USD_CHF,50,1.0,14,short,535
