tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
211,0.08279217901774119,0.0678921105205837,-0.05027635760260288,0.21586071563808526,91,-0.03296703296703297,0.1053519590461395,-0.23945687269746638,0.17352280676340046,USD_SEK,7,22,44,22,cloud_break,long,302
216,0.02608601447491328,0.06808183170775416,-0.10735437567228485,0.15952640462211143,93,0.12878705234500404,0.10282249366282398,-0.07274503523413095,0.330319139924139,USD_SEK,7,22,44,22,cloud_break,short,309
68,0.0856323638977322,0.12142941900071799,-0.15236929734367505,0.32363402513913947,30,0.26666666666666666,0.17897109079679924,-0.08411667129505984,0.6174500046283932,USD_SEK,7,22,44,22,tk_cross_above_cloud,long,98
77,-0.02804881441134446,0.11393429065097455,-0.25136002408725455,0.19526239526456565,34,0.0,0.17407765595569782,-0.3411922056731677,0.3411922056731677,USD_SEK,7,22,44,22,tk_cross_above_cloud,short,111
105,0.16861068534616247,0.09622091857715617,-0.01998231506506362,0.3572036857573886,46,0.0,0.14907119849998599,-0.2921795490599725,0.2921795490599725,USD_SEK,12,30,60,30,tk_cross,long,151
110,-0.12411380318424663,0.09451479128630094,-0.30936279410539647,0.061135187736903226,48,0.16666666666666666,0.14382482121044857,-0.11522998290581252,0.4485633162391458,USD_SEK,12,30,60,30,tk_cross,short,158
171,-0.0007105284658342173,0.07596172961076697,-0.14959551850293748,0.14817446157126904,74,0.13513513513513514,0.11596754950286203,-0.09216126189047444,0.36243153216074475,USD_SEK,12,30,60,30,cloud_break,long,245
165,-0.05172718026708158,0.07756383945039523,-0.20375230558985624,0.10029794505569307,71,0.09859154929577464,0.11894054375476001,-0.134531916463555,0.33171501505510426,USD_SEK,12,30,60,30,cloud_break,short,236
46,0.47826086956521763,0.1309169830798402,0.22166358272873082,0.7348581564017045,20,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,USD_SEK,12,30,60,30,tk_cross_above_cloud,long,66
60,-0.09420863917111884,0.12829737780722558,-0.345671499673281,0.15725422133104333,26,0.23076923076923078,0.19460170216420797,-0.1506501054726168,0.6121885670110784,USD_SEK,12,30,60,30,tk_cross_above_cloud,short,86
156,-0.10795309380503873,0.0794319748556472,-0.26363976452210724,0.04773357691202976,67,-0.052732502396931995,0.12219878782542856,-0.29224212653477194,0.18677712174090796,AUD_CHF,9,26,52,26,tk_cross,long,223
143,-0.0062497147402519,0.08058052833560897,-0.1641875502780455,0.15168812079754168,62,0.11018534129719586,0.12624385366437155,-0.1372526118849724,0.3576232944793641,AUD_CHF,9,26,52,26,tk_cross,short,205
227,-0.06980700314026318,0.06607957850481595,-0.19932297700970247,0.059708970729176095,98,0.008173576727090882,0.10058016453197,-0.1889635457555703,0.20531069920975206,AUD_CHF,9,26,52,26,cloud_break,long,325
198,0.08786023638851508,0.06926835783238451,-0.04790574496295856,0.2236262177399887,86,-0.005806780873830758,0.10703554791486775,-0.21559645478697154,0.20398289303931,AUD_CHF,9,26,52,26,cloud_break,short,284
74,-0.1558948785374958,0.11503834108052462,-0.3813700270553241,0.06958026998033243,33,-0.15151515151515152,0.17473579688895147,-0.4939973134174964,0.19096701038719335,AUD_CHF,9,26,52,26,tk_cross_above_cloud,long,107
58,0.08283797269566154,0.12478006663981227,-0.1617309579183705,0.3274069033096936,26,0.07692307692307693,0.19940740610485724,-0.3139154390424433,0.46776159288859714,AUD_CHF,9,26,52,26,tk_cross_above_cloud,short,84
170,-0.046153734705685005,0.07643783957119657,-0.1959719002652303,0.10366443085386026,74,-0.2134827134827135,0.11404823879234521,-0.4370172615157101,0.010051834550283106,AUD_CHF,7,22,44,22,tk_cross,long,244
146,0.02675522445031652,0.08127606850263024,-0.13254586981483873,0.1860563187154718,63,0.19332611057422672,0.12293690456179822,-0.04763022236689779,0.4342824435153512,AUD_CHF,7,22,44,22,tk_cross,short,209
240,-0.13526674695252075,0.06352556690874092,-0.259776858093653,-0.01075663581138854,103,-0.12798625973839367,0.09803950006103115,-0.32014367985801473,0.06417116038122739,AUD_CHF,7,22,44,22,cloud_break,long,343
220,-0.006728539269335783,0.06564236604019373,-0.1353875767081155,0.12193049816944393,95,0.03454370498217644,0.10155624569809613,-0.16450653658609196,0.23359394655044483,AUD_CHF,7,22,44,22,cloud_break,short,315
78,-0.07692307692307693,0.11362291475015328,-0.29962398983337735,0.1457778359872235,34,-0.1705211999329647,0.17058075322961275,-0.5048594762630056,0.1638170763970763,AUD_CHF,7,22,44,22,tk_cross_above_cloud,long,112
63,0.12616782859338324,0.12074253960827877,-0.11048754903884314,0.3628232062256096,28,0.2857142857142857,0.18442777839082938,-0.0757641599317399,0.6471927313603113,AUD_CHF,7,22,44,22,tk_cross_above_cloud,short,91
121,-0.15385985219481788,0.08996338619494075,-0.33018808913690173,0.02246838474726598,52,-0.3076923076923077,0.13323467750529827,-0.5688322756026923,-0.04655233978192308,AUD_CHF,12,30,60,30,tk_cross,long,173
108,-0.038260725097655615,0.09524695916059037,-0.22494476505241273,0.14842331485710147,47,0.40425531914893614,0.1348572221583121,0.1399351637186444,0.6685754745792278,AUD_CHF,12,30,60,30,tk_cross,short,155
214,-0.15649580370850158,0.06736839494639336,-0.28853785780343255,-0.02445374961357058,92,0.025839633411152692,0.103734941656553,-0.17748085223569118,0.22916011905799658,AUD_CHF,12,30,60,30,cloud_break,long,306
196,0.051796651806854346,0.06950855494491127,-0.08444011588517174,0.18803341949888042,85,0.11754283983552129,0.1071540690930356,-0.09247913558682848,0.32756481525787107,AUD_CHF,12,30,60,30,cloud_break,short,281
55,-0.15667349301041755,0.13362427712034478,-0.4185770761662933,0.1052300901454582,24,-0.6666666666666666,0.1554174680400523,-0.9712849040251692,-0.3620484293081641,AUD_CHF,12,30,60,30,tk_cross_above_cloud,long,79
46,0.006605207441601125,0.14525312277025834,-0.2780909131881052,0.2913013280713075,20,0.7,0.16383560438182507,0.3788822154116228,1.0211177845883772,AUD_CHF,12,30,60,30,tk_cross_above_cloud,short,66
137,-0.12716750391042703,0.07967618302109523,-0.2833328226317737,0.02899781481091962,59,0.17797085789754974,0.11115876810723792,-0.039900327592636564,0.39584204338773604,AUD_NZD,9,26,52,26,tk_cross,long,196
118,0.06051420981032158,0.08341418276425859,-0.10297758840762525,0.2240060080282684,52,-0.08839600142731878,0.1125265354079911,-0.3089480108269813,0.13215600797234378,AUD_NZD,9,26,52,26,tk_cross,short,170
194,-0.14536127388089548,0.06752833828247581,-0.2777168169145481,-0.01300573084724288,84,-0.0014643089150560007,0.09664686482998193,-0.19089216398182057,0.18796354615170857,AUD_NZD,9,26,52,26,cloud_break,long,278
205,0.14376701707407044,0.06335524956262152,0.019590727931332264,0.2679433062168086,88,-0.0834448175534304,0.09108819683586537,-0.26197768335172655,0.09508804824486573,AUD_NZD,9,26,52,26,cloud_break,short,293
54,0.011262950669402432,0.13113083429085615,-0.2457534845406756,0.26827938587948047,24,0.39011032400080553,0.1613503790485773,0.07386358106559404,0.7063570669360171,AUD_NZD,9,26,52,26,tk_cross_above_cloud,long,78
63,0.14208703273951015,0.11064272134896398,-0.07477270110445924,0.35894676658347957,28,-0.32865737149751634,0.15325677218596193,-0.6290406449820016,-0.02827409801303099,AUD_NZD,9,26,52,26,tk_cross_above_cloud,short,91
171,-0.09132511556857362,0.07167784407752702,-0.23181368996052656,0.04916345882337933,74,0.1900721339507033,0.10116819848882751,-0.008217535087398614,0.3883618029888052,AUD_NZD,7,22,44,22,tk_cross,long,245
167,0.14616325765040517,0.07062985684374552,0.007728738236663951,0.28459777706414635,72,-0.21082507627244673,0.10039813126791357,-0.4076054135575573,-0.01404473898733613,AUD_NZD,7,22,44,22,tk_cross,short,239
210,-0.20598960455184706,0.0639720291476719,-0.331374781681284,-0.08060442742241014,90,0.12278666885727178,0.08837494445728127,-0.0504282222789995,0.29600155999354305,AUD_NZD,7,22,44,22,cloud_break,long,300
234,0.15269290061147,0.06089328298165112,0.033342065967433804,0.2720437352555062,101,-0.18591958056884805,0.08300347034736939,-0.34860638244969205,-0.023232778688004052,AUD_NZD,7,22,44,22,cloud_break,short,335
76,-0.08618542413962045,0.10901681742515847,-0.29985838629293105,0.12748753801369012,33,0.3926245104310882,0.14296877812690797,0.11240570530234856,0.6728433155598279,AUD_NZD,7,22,44,22,tk_cross_above_cloud,long,109
80,0.13688305201800935,0.10171582102828003,-0.0624799571974195,0.3362460612334382,35,-0.42473916120593275,0.12816421367798572,-0.6759410200147847,-0.17353730239708076,AUD_NZD,7,22,44,22,tk_cross_above_cloud,short,115
116,-0.20497648618611203,0.0866060978113251,-0.3747244378963092,-0.03522853447591484,50,0.2655439891560306,0.1224707588249691,0.025501301859091163,0.5055866764529701,AUD_NZD,12,30,60,30,tk_cross,long,166
107,0.16451286239053242,0.08780445000173744,-0.007583859612872945,0.3366095843939378,46,-0.19140128221208338,0.1262861602515244,-0.4389221563050712,0.05611959188090443,AUD_NZD,12,30,60,30,tk_cross,short,153
165,-0.08609970898099939,0.07515332871421196,-0.23340023326085482,0.06120081529885604,72,0.160621197767871,0.10079707995136661,-0.036941078936807537,0.35818347447254956,AUD_NZD,12,30,60,30,cloud_break,long,237
193,0.2417051769448982,0.06436239586944095,0.11555488104079395,0.36785547284900244,84,0.030384667871998276,0.09799054418080222,-0.16167679872237406,0.22244613446637063,AUD_NZD,12,30,60,30,cloud_break,short,277
53,-0.09816317117358812,0.13159277173846162,-0.3560850037809729,0.15975866143379663,23,0.2787328962766828,0.1785552192573926,-0.0712353334678067,0.6287011260211723,AUD_NZD,12,30,60,30,tk_cross_above_cloud,long,76
51,0.17649547655371284,0.12382974447534723,-0.06621082261796771,0.4192017757253934,22,-0.26419297910676537,0.1713311807633023,-0.6000020934028378,0.07161613518930715,AUD_NZD,12,30,60,30,tk_cross_above_cloud,short,73
143,0.07984798227036777,0.08197407824349616,-0.0808212110868847,0.24051717562762023,62,-0.07102867445443997,0.12002510700957654,-0.30627788419321,0.16422053528433003,AUD_CAD,9,26,52,26,tk_cross,long,205
144,-0.11593708225761404,0.0817402829715237,-0.2761480368818005,0.04427387236657243,63,-0.10833991348234522,0.11936579018158147,-0.3422968622382449,0.12561703527355444,AUD_CAD,9,26,52,26,tk_cross,short,207
200,-0.0449829579198186,0.0698407461698242,-0.18187082041267405,0.09190490457303685,87,0.005125498267140299,0.10165505776500965,-0.1941184149522786,0.20436941148655918,AUD_CAD,9,26,52,26,cloud_break,long,287
228,0.04273145373924415,0.06477508922424241,-0.084227721140271,0.16969062861875928,98,-0.09895946930663055,0.09831043271940496,-0.2916479174366643,0.09372897882340317,AUD_CAD,9,26,52,26,cloud_break,short,326
64,0.08745000304022699,0.12262259286883567,-0.15289027898269092,0.3277902850631449,28,-0.025953445704577187,0.17314269437249105,-0.36531312667465965,0.31340623526550526,AUD_CAD,9,26,52,26,tk_cross_above_cloud,long,92
67,-0.11814063103735638,0.11932043119032616,-0.35200867617039566,0.11572741409568289,30,-0.11542330014765471,0.18198905557023443,-0.4721218490653142,0.24127524877000472,AUD_CAD,9,26,52,26,tk_cross_above_cloud,short,97
160,-0.10849475009411388,0.07649644604653714,-0.25842778434532665,0.04143828415709891,69,-0.001109137222522973,0.11145541288787394,-0.21956174648275592,0.21734347203770996,AUD_CAD,7,22,44,22,tk_cross,long,229
177,-0.011759428766945601,0.0735823354467587,-0.15598080624259264,0.13246194870870143,77,-0.04551453079600613,0.11079739461735395,-0.26267742424601986,0.17164836265400762,AUD_CAD,7,22,44,22,tk_cross,short,254
244,-0.08735263392642946,0.06237778298325157,-0.20961308857360253,0.03490782072074361,105,-0.021361486896770813,0.09185083053838114,-0.20138911475199783,0.15866614095845621,AUD_CAD,7,22,44,22,cloud_break,long,349
254,0.07773340419614293,0.061416985277211636,-0.04264388694719187,0.19811069533947773,109,-0.09205857416184009,0.092508149813967,-0.27337454779721543,0.08925739947353524,AUD_CAD,7,22,44,22,cloud_break,short,363
68,-0.13932568489669298,0.11428668177671526,-0.3633275811790549,0.08467621138566894,30,0.07920809020384473,0.16460827834488592,-0.2434241353521317,0.40184031575982115,AUD_CAD,7,22,44,22,tk_cross_above_cloud,long,98
77,0.03995090815766906,0.11245335656988913,-0.18045767071931362,0.2603594870346517,34,-0.014324065215673032,0.16831885751939824,-0.3442290259536936,0.3155808955223475,AUD_CAD,7,22,44,22,tk_cross_above_cloud,short,111
116,-0.02900001171347686,0.09072626586565766,-0.20682349281016585,0.14882346938321214,50,-0.36795634081229806,0.12232910382132198,-0.6077213843020891,-0.12819129732250698,AUD_CAD,12,30,60,30,tk_cross,long,166
119,0.06207415009099559,0.08982513107425104,-0.11398310681453644,0.23813140699652763,52,-0.12366508047920424,0.12782711973428174,-0.37420623515839646,0.12687607419998795,AUD_CAD,12,30,60,30,tk_cross,short,171
177,-0.023930147263609102,0.07380389165270992,-0.16858577490292054,0.12072548037570234,76,0.09181748694043596,0.10734737431518739,-0.11858336671733133,0.30221834059820324,AUD_CAD,12,30,60,30,cloud_break,long,253
209,0.021867429792463422,0.06698475865068773,-0.10942269716288452,0.15315755674781137,90,-0.08066212545215982,0.10099507450715796,-0.2786124714861894,0.11728822058186976,AUD_CAD,12,30,60,30,cloud_break,short,299
56,0.06093993254866497,0.1316958116002042,-0.1971838581877352,0.31906372328506516,24,-0.514360367760887,0.16662932588072804,-0.840953846487114,-0.18776688903466004,AUD_CAD,12,30,60,30,tk_cross_above_cloud,long,80
58,0.003407466481872217,0.1290403886213991,-0.24951169521607006,0.2563266281798145,25,-0.11596886742996126,0.18504482946692183,-0.478656733185128,0.2467189983252055,AUD_CAD,12,30,60,30,tk_cross_above_cloud,short,83
128,0.03367195256364499,0.08560601310100595,-0.13411583311432665,0.20145973824161664,55,0.05774275753694763,0.13018708488801845,-0.19742392884356852,0.3129094439174638,EUR_AUD,9,26,52,26,tk_cross,long,183
137,-0.06335842752152321,0.08407796210311809,-0.22815123324363465,0.10143437820058823,59,0.1611678401600259,0.12292008878390749,-0.0797555338564328,0.4020912141764846,EUR_AUD,9,26,52,26,tk_cross,short,196
197,-0.10602582116190905,0.06944288933991262,-0.24213388426813776,0.030082241944319674,85,0.21362927396318956,0.10443059103182618,0.00894531554081024,0.4183132323855689,EUR_AUD,9,26,52,26,cloud_break,long,282
221,-0.04216096641083129,0.0661316823132388,-0.1717790637447793,0.08745713092311674,95,0.00017000559099958492,0.09997876049977225,-0.19578836498855404,0.1961283761705532,EUR_AUD,9,26,52,26,cloud_break,short,316
59,-0.0473813364206156,0.12612225781104955,-0.2945809617302727,0.19981828888904152,26,0.21034795474603638,0.19243221427428137,-0.16681918523155512,0.5875150947236278,EUR_AUD,9,26,52,26,tk_cross_above_cloud,long,85
61,0.03387831396744935,0.1278140674868201,-0.21663725830671804,0.2843938862416167,27,0.1454531765136332,0.17952535051697155,-0.206416510499631,0.4973228635268974,EUR_AUD,9,26,52,26,tk_cross_above_cloud,short,88
170,0.06374561451114047,0.07493900459391271,-0.08313483449292844,0.21062606351520938,73,0.027580306179061362,0.11291265174449772,-0.19372849124015418,0.24888910359827687,EUR_AUD,7,22,44,22,tk_cross,long,243
158,-0.04218394343007047,0.07745610785171651,-0.19399791481943485,0.1096300279592939,68,0.020157635868453323,0.11835491245653078,-0.211817992546347,0.25213326428325367,EUR_AUD,7,22,44,22,tk_cross,short,226
227,-0.044692233722847884,0.06466143730905409,-0.1714286508485939,0.08204418340289812,98,0.09485268664498518,0.09866069245895104,-0.09852227057455885,0.2882276438645292,EUR_AUD,7,22,44,22,cloud_break,long,325
234,-0.09328071649405949,0.06390669465652354,-0.21853783802084564,0.031976405032726654,101,-0.0974444264656103,0.09576122890074328,-0.2851364351110671,0.09024758217984652,EUR_AUD,7,22,44,22,cloud_break,short,335
73,0.02605861329279822,0.11421376829232141,-0.19780037256015176,0.24991759914574818,32,0.1257827999271557,0.17364352287094578,-0.21455850489989803,0.4661241047542094,EUR_AUD,7,22,44,22,tk_cross_above_cloud,long,105
73,-0.0062439124345093225,0.11500174850122344,-0.23164733949690727,0.2191595146278886,32,0.0969516623029567,0.16803937387581144,-0.23240551049363373,0.42630883509954715,EUR_AUD,7,22,44,22,tk_cross_above_cloud,short,105
114,0.08024201066587612,0.09095916372294632,-0.09803795023109867,0.2585219715628509,50,0.14217299367257688,0.1350292527276554,-0.12248434167362768,0.40683032901878147,EUR_AUD,12,30,60,30,tk_cross,long,164
112,0.002193841149358718,0.09364252343109701,-0.18134550477559142,0.18573318707430886,49,0.10802861560283597,0.13833096630865527,-0.16310007836212834,0.37915730956780025,EUR_AUD,12,30,60,30,tk_cross,short,161
174,0.048315473419271275,0.07413104802088766,-0.09698138070166853,0.1936123275402111,75,-0.023431040030536792,0.11324735191811287,-0.245395849790038,0.19853376972896444,EUR_AUD,12,30,60,30,cloud_break,long,249
206,-0.05951949835204103,0.06815950130504946,-0.19311212090993796,0.07407312420585588,89,-0.23366710021591003,0.09859577557355334,-0.42691482034007455,-0.04041938009174548,EUR_AUD,12,30,60,30,cloud_break,short,295
51,0.12934159395811803,0.13641189360425957,-0.1380257175062307,0.39670890542246673,23,0.3080467996628198,0.19449101285772288,-0.07315558553831708,0.6892491848639566,EUR_AUD,12,30,60,30,tk_cross_above_cloud,long,74
54,0.037037037037037035,0.13726631998291228,-0.23200495012947103,0.3060790242035451,24,0.020654108573123792,0.20520439476135593,-0.38154650515913385,0.4228547223053814,EUR_AUD,12,30,60,30,tk_cross_above_cloud,short,78
140,-0.08462863240941969,0.0804468189789386,-0.24230439760813932,0.07304713278929996,61,-0.022745142828140243,0.11872850307993564,-0.2554530088648141,0.2099627232085336,EUR_CAD,9,26,52,26,tk_cross,long,201
140,0.024578791638961383,0.08203562533274536,-0.13621103401321952,0.18536861729114226,60,-0.21432527265069673,0.11134059475858742,-0.43255283837752806,0.0039022930761345997,EUR_CAD,9,26,52,26,tk_cross,short,200
214,-0.09777475609516127,0.06458957068455894,-0.22437031463689677,0.028820802446574242,92,-0.07124294703097227,0.09287635747339741,-0.2532806076788312,0.11079471361688666,EUR_CAD,9,26,52,26,cloud_break,long,306
230,-0.07208374125306914,0.06317042274853527,-0.19589776984019824,0.051730287334059974,99,-0.059250754163769355,0.0870665456278978,-0.22990118359444903,0.11139967526691033,EUR_CAD,9,26,52,26,cloud_break,short,329
55,-0.12183836836483952,0.13098053498720671,-0.37856021693976466,0.13488348021008562,24,-0.15939016601033384,0.19723240375256623,-0.5459656773653636,0.22718534534469598,EUR_CAD,9,26,52,26,tk_cross_above_cloud,long,79
70,0.006176150843455984,0.11477230170929259,-0.21877756050675748,0.23112986219366946,30,-0.15003700016659932,0.15654075120191063,-0.45685687252234414,0.1567828721891455,EUR_CAD,9,26,52,26,tk_cross_above_cloud,short,100
140,-0.19248463315155326,0.0784196867902564,-0.3461872192604558,-0.0387820470426507,61,-0.06413223465035858,0.11177599638666984,-0.28321318756823144,0.1549487182675143,EUR_CAD,7,22,44,22,tk_cross,long,201
160,0.11371056430941635,0.07466337679373342,-0.03262965420630114,0.26005078282513383,69,0.042563322026170386,0.10526037399836799,-0.16374701101063088,0.24887365506297165,EUR_CAD,7,22,44,22,tk_cross,short,229
242,-0.03446572099270673,0.06139690693549433,-0.1548036585862756,0.08587221660086215,105,-0.0856619875025804,0.08783508171937947,-0.25781874767256413,0.08649477266740334,EUR_CAD,7,22,44,22,cloud_break,long,347
258,-0.06036968343399858,0.05967747357522909,-0.1773375316414476,0.056598164773450435,111,-0.15678042460131844,0.0831822462489865,-0.31981762724933194,0.006256778046695083,EUR_CAD,7,22,44,22,cloud_break,short,369
58,-0.262649192229772,0.1203423247010654,-0.4985201486438602,-0.026778235815683837,25,-0.16179875686999445,0.17813159885294527,-0.5109366906217672,0.18733917688177826,EUR_CAD,7,22,44,22,tk_cross_above_cloud,long,83
77,0.031147021475375975,0.10660700318212432,-0.1778027047615877,0.24009674771233966,33,0.039390145752754735,0.14967079383680204,-0.25396461016737726,0.33274490167288673,EUR_CAD,7,22,44,22,tk_cross_above_cloud,short,110
107,-0.07134296256427486,0.0936883585945402,-0.25497214540957364,0.11228622028102392,47,-0.06881791091810041,0.13365517856602843,-0.3307820609075161,0.19314623907131528,EUR_CAD,12,30,60,30,tk_cross,long,154
105,-0.07758822676514175,0.09430742828169779,-0.2624307861972694,0.1072543326669859,46,-0.1395421687052029,0.13140958301632844,-0.3971049514172066,0.11802061400680083,EUR_CAD,12,30,60,30,tk_cross,short,151
205,-0.06567882663469962,0.06608167836554284,-0.1951989162311636,0.06384126296176434,88,-0.015694020686095864,0.09414455884580385,-0.20021735602387142,0.16882931465167966,EUR_CAD,12,30,60,30,cloud_break,long,293
211,-0.06073887166871355,0.06665085705888864,-0.1913745515041353,0.06989680816670818,91,-0.07975651312556255,0.0934988661419017,-0.2630142907636899,0.10350126451256479,EUR_CAD,12,30,60,30,cloud_break,short,302
44,0.02903815289235646,0.14876028571911507,-0.26253200711710906,0.32060831290182196,20,-0.3184682086679998,0.2010285515005249,-0.7124841696090286,0.07554775227302901,EUR_CAD,12,30,60,30,tk_cross_above_cloud,long,64
55,-0.2500339577455075,0.12848473819727016,-0.501864044612157,0.001796129121141965,24,0.0831724225060043,0.17216303573099384,-0.25426712752674363,0.42061197253875227,EUR_CAD,12,30,60,30,tk_cross_above_cloud,short,79
135,0.04870034019962322,0.07100529813752972,-0.09047004414993504,0.18787072454918147,58,-0.04967187497027795,0.11231296571078622,-0.26980528776341894,0.17046153782286305,EUR_CHF,9,26,52,26,tk_cross,long,193
136,-0.05036743587656955,0.06878527044614391,-0.18518656595101163,0.08445169419787252,59,0.11162662379710338,0.10850454921817422,-0.10104229267051808,0.32429554026472485,EUR_CHF,9,26,52,26,tk_cross,short,195
197,-0.03432675979199165,0.058866213735476715,-0.14970453871352601,0.08105101912954271,85,0.1844612441279497,0.0904403398739707,0.007198177974967135,0.36172431028093227,EUR_CHF,9,26,52,26,cloud_break,long,282
230,0.004426287931882046,0.05278042341346339,-0.09902334195850619,0.10787591782227028,100,-0.08398022508958931,0.08136943729777879,-0.24346432219323572,0.0755038720140571,EUR_CHF,9,26,52,26,cloud_break,short,330
58,0.13898319516274807,0.10931879469275642,-0.0752816424350545,0.3532480327605506,25,-0.271371748449518,0.1723082532704973,-0.6090959248596928,0.06635242796065671,EUR_CHF,9,26,52,26,tk_cross_above_cloud,long,83
66,-0.04120658039202439,0.10238120797678871,-0.24187374802653028,0.15946058724248147,29,0.02469881934348265,0.15135838251883502,-0.271963610393434,0.3213612490803993,EUR_CHF,9,26,52,26,tk_cross_above_cloud,short,95
168,0.00700283682998213,0.06540318734524087,-0.12118741036668998,0.13519308402665423,72,-0.19184811700939106,0.09639948521239708,-0.38079110802568933,-0.002905125993092783,EUR_CHF,7,22,44,22,tk_cross,long,240
156,0.02635385011329609,0.06443873052629814,-0.09994606171824826,0.15265376194484043,67,0.12148101931157189,0.0996217221919815,-0.07377755618471184,0.31673959480785563,EUR_CHF,7,22,44,22,tk_cross,short,223
227,-0.03710657802873728,0.053330809129105566,-0.14163496392178418,0.06742180786430962,98,0.12097562042166979,0.08590718684736229,-0.0474024657991603,0.2893537066424999,EUR_CHF,7,22,44,22,cloud_break,long,325
232,0.009745349223001796,0.05265574197999489,-0.09345990505778819,0.11295060350379178,100,-0.08813472201829581,0.0821415120852457,-0.24913208570537737,0.07286264166878575,EUR_CHF,7,22,44,22,cloud_break,short,332
70,0.09288728055762215,0.10364534690302588,-0.11025759937230857,0.2960321604875529,31,-0.25106788250338746,0.15286298566135512,-0.5506793343996434,0.04854356939286858,EUR_CHF,7,22,44,22,tk_cross_above_cloud,long,101
81,-0.018185353798159026,0.08810814934253379,-0.19087732650952524,0.1545066189132072,36,0.08737324486311623,0.1319657727530291,-0.1712796697328208,0.34602615945905324,EUR_CHF,7,22,44,22,tk_cross_above_cloud,short,117
101,-0.025212296665426518,0.07907654229200362,-0.1802023195577536,0.12977772622690056,44,0.053465084018994344,0.1207416260911334,-0.1831885031196271,0.2901186711576158,EUR_CHF,12,30,60,30,tk_cross,long,145
112,-0.026787497980363006,0.07793657470933528,-0.17954318441066014,0.12596818844993413,49,0.0125980056374399,0.11995802289474926,-0.22251971923626865,0.24771573051114845,EUR_CHF,12,30,60,30,tk_cross,short,161
188,0.06543504285838857,0.06044736342732599,-0.053041789459170374,0.1839118751759475,81,-0.009141963161209542,0.09904608916041256,-0.20327229791561816,0.18498837159319906,EUR_CHF,12,30,60,30,cloud_break,long,269
194,-0.03030987716412812,0.05733638537550172,-0.14268919250011147,0.08206943817185525,84,-0.10365076119804582,0.0874089782123472,-0.27497235849424634,0.06767083609815468,EUR_CHF,12,30,60,30,cloud_break,short,278
38,-0.09450386684336484,0.1300662311735804,-0.34943367994358243,0.16042594625685272,17,0.2017108661231057,0.20793564539070536,-0.2058429988426768,0.6092647310888882,EUR_CHF,12,30,60,30,tk_cross_above_cloud,long,55
56,-0.025812981074786016,0.10308427399339372,-0.2278581581018377,0.17623219595226566,24,0.07585312328230955,0.17566841082620507,-0.26845696193705243,0.4201632085016715,EUR_CHF,12,30,60,30,tk_cross_above_cloud,short,80
140,0.12293136694482301,0.08316679176197302,-0.040075544908644095,0.28593827879829015,61,-0.005184731677110791,0.12541711331498714,-0.2510022737744856,0.24063281042026402,EUR_NZD,9,26,52,26,tk_cross,long,201
132,0.04968966786545077,0.08631450544746806,-0.11948676281158661,0.21886609854248817,57,-0.14782824529429814,0.12234848885964456,-0.3876312834592015,0.0919747928706052,EUR_NZD,9,26,52,26,tk_cross,short,189
184,0.03422648426012974,0.072419599573734,-0.1077159309043889,0.17616889942464836,80,0.04117886687884085,0.11103788487650391,-0.17645538747910683,0.2588131212367885,EUR_NZD,9,26,52,26,cloud_break,long,264
228,-0.05321277362769176,0.065564064340885,-0.18171833973582635,0.07529279248044285,99,-0.20671395006759155,0.09287830257158439,-0.38875542310789696,-0.024672477027286144,EUR_NZD,9,26,52,26,cloud_break,short,327
58,-0.09549149775883568,0.12912643734486873,-0.3485793149547784,0.157596319437107,26,0.23076923076923078,0.19460170216420797,-0.1506501054726168,0.6121885670110784,EUR_NZD,9,26,52,26,tk_cross_above_cloud,long,84
70,-0.03190464835790595,0.11868874791975081,-0.26453459428061754,0.20072529756480562,30,-0.477315629883888,0.15474545046940355,-0.780616712803919,-0.17401454696385704,EUR_NZD,9,26,52,26,tk_cross_above_cloud,short,100
155,-0.015369345787211797,0.07962506135722083,-0.17143446604736462,0.14069577447294102,67,0.01755083353750633,0.12059652303492739,-0.21881835161095134,0.253920018685964,EUR_NZD,7,22,44,22,tk_cross,long,222
162,-0.09881112066147206,0.07741609384489953,-0.25054666459747515,0.05292442327453102,70,0.1096869143411871,0.11229177717292828,-0.11040496891775231,0.3297787976001265,EUR_NZD,7,22,44,22,tk_cross,short,232
214,-0.03409904922587459,0.06678093557787036,-0.1649896829585005,0.09679158450675132,93,0.033734185300598726,0.10251946208863348,-0.1672039603931229,0.23467233099432033,EUR_NZD,7,22,44,22,cloud_break,long,307
241,0.0019108081636874208,0.06428678059187655,-0.1240912817963906,0.12791289812376544,104,-0.07416339117861678,0.09352742815587924,-0.2574771503641401,0.10915036800690653,EUR_NZD,7,22,44,22,cloud_break,short,345
62,-0.04021440188986655,0.12578135066967033,-0.2867458492024204,0.2063170454226873,27,0.06292869986484545,0.19238951520542144,-0.3141547499377806,0.4400121496674715,EUR_NZD,7,22,44,22,tk_cross_above_cloud,long,89
70,-0.024557641476484714,0.11873942045921237,-0.257286905576541,0.20817162262357156,31,0.2897104051109564,0.16885011081398518,-0.04123581208445454,0.6206566223063674,EUR_NZD,7,22,44,22,tk_cross_above_cloud,short,101
