tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,k,atr_period,direction,total_n
329,147,137,45,0.5176056338028169,0.45948939331383104,0.5757218742918028,142,34,61,47,0.35789473684210527,0.2614951795482571,0.45429429413595346,AUD_NZD,H4,50,1.5,14,short,471
294,133,125,36,0.5155038759689923,0.45452107899348315,0.5764866729445014,126,33,59,34,0.358695652173913,0.26068860467520094,0.4567026996726251,AUD_NZD,H4,50,2.0,14,short,420
242,118,95,29,0.5539906103286385,0.4872347384458049,0.6207464822114721,104,29,45,30,0.3918918918918919,0.28066398937039894,0.5031197944133848,AUD_NZD,H4,50,2.5,14,short,346
272,78,141,53,0.3561643835616438,0.2927413870909696,0.41958738003231805,117,44,39,34,0.5301204819277109,0.42274686702951925,0.6374940968259025,AUD_NZD,H4,100,1.0,14,long,389
270,75,139,56,0.35046728971962615,0.28654189134749913,0.41439268809175317,117,43,38,36,0.5308641975308642,0.42218296146623,0.6395454335954984,AUD_NZD,H4,100,1.5,14,long,387
251,83,105,63,0.44148936170212766,0.3705065835091311,0.5124721398951242,108,37,36,35,0.5068493150684932,0.3921597532206488,0.6215388769163376,AUD_NZD,H4,100,2.0,14,long,359
252,93,85,74,0.5224719101123596,0.4490920287911256,0.5958517914335937,109,45,38,26,0.5421686746987951,0.4349829402855688,0.6493544091120215,AUD_NZD,H4,100,2.5,14,long,361
244,110,103,31,0.5164319248826291,0.4493197023974264,0.5835441473678319,106,25,39,42,0.390625,0.27109183518690566,0.5101581648130944,AUD_NZD,H4,100,1.0,14,short,350
233,90,111,32,0.44776119402985076,0.37901562211526485,0.5165067659444367,101,16,40,45,0.2857142857142857,0.16739269005229337,0.404035881376278,AUD_NZD,H4,100,1.5,14,short,334
226,93,94,39,0.49732620320855614,0.4256625303403986,0.5689898760767137,97,15,42,40,0.2631578947368421,0.14884004089819625,0.37747574857548793,AUD_NZD,H4,100,2.0,14,short,323
204,83,84,37,0.49700598802395207,0.4211726708282165,0.5728393052196876,88,18,44,26,0.2903225806451613,0.1773348911152945,0.40331027017502813,AUD_NZD,H4,100,2.5,14,short,292
182,59,92,31,0.39072847682119205,0.3129050106471816,0.4685519429952025,79,28,24,27,0.5384615384615384,0.40296266252500634,0.6739604143980705,AUD_NZD,H4,200,1.0,14,long,261
189,54,91,44,0.3724137931034483,0.29372341282622916,0.45110417338066744,82,24,21,37,0.5333333333333333,0.3875685642660633,0.6790981024006033,AUD_NZD,H4,200,1.5,14,long,271
171,57,72,42,0.4418604651162791,0.35616157805179194,0.5275593521807662,74,24,28,22,0.46153846153846156,0.32603958560192947,0.5970373374749937,AUD_NZD,H4,200,2.0,14,long,245
176,59,70,47,0.4573643410852713,0.3713944192772512,0.5433342628932915,76,30,31,15,0.4918032786885246,0.3663439980277261,0.6172625593493231,AUD_NZD,H4,200,2.5,14,long,252
183,95,62,26,0.6050955414012739,0.5286302689770344,0.6815608138255134,79,16,32,31,0.3333333333333333,0.19997222511513807,0.46669444155152856,AUD_NZD,H4,200,1.0,14,short,262
180,80,72,28,0.5263157894736842,0.4469374643386749,0.6056941146086935,78,21,32,25,0.39622641509433965,0.26454426668743336,0.5279085635012459,AUD_NZD,H4,200,1.5,14,short,258
187,76,75,36,0.5033112582781457,0.4235617381923804,0.583060778363911,81,22,32,27,0.4074074074074074,0.27635296071533755,0.5384618540994772,AUD_NZD,H4,200,2.0,14,short,268
172,66,68,38,0.4925373134328358,0.4078876378685492,0.5771869889971224,74,21,37,16,0.3620689655172414,0.23838181329805236,0.4857561177364304,AUD_NZD,H4,200,2.5,14,short,246
517,241,238,38,0.5031315240083507,0.458355059316125,0.5479079887005764,222,113,84,25,0.5736040609137056,0.5045426261128293,0.642665495714582,AUD_CAD,H4,20,1.0,14,long,739
399,186,184,29,0.5027027027027027,0.4517556730133695,0.5536497323920359,171,103,50,18,0.673202614379085,0.5988797327540525,0.7475254960041176,AUD_CAD,H4,20,1.5,14,long,570
243,110,112,21,0.4954954954954955,0.429724871292704,0.561266119698287,105,63,34,8,0.6494845360824743,0.554531642654096,0.7444374295108525,AUD_CAD,H4,20,2.0,14,long,348
156,63,78,15,0.44680851063829785,0.3647459662314066,0.5288710550451892,67,36,29,2,0.5538461538461539,0.43299903917157556,0.6746932685207322,AUD_CAD,H4,20,2.5,14,long,223
552,262,267,23,0.4952741020793951,0.4526673097244204,0.5378808944343698,237,110,94,33,0.5392156862745098,0.4708133256908886,0.6076180468581309,AUD_CAD,H4,20,1.0,14,short,789
387,194,171,22,0.5315068493150685,0.48031324647886575,0.5827004521512713,166,72,68,26,0.5142857142857142,0.4314944103945446,0.5970770181768839,AUD_CAD,H4,20,1.5,14,short,553
238,117,115,6,0.5043103448275862,0.4399725835314472,0.5686481061237252,103,50,38,15,0.5681818181818182,0.46468932162058035,0.6716743147430562,AUD_CAD,H4,20,2.0,14,short,341
149,83,57,9,0.5928571428571429,0.5114728691920176,0.6742414165222681,65,33,22,10,0.6,0.47052666122113995,0.72947333877886,AUD_CAD,H4,20,2.5,14,short,214
415,181,208,26,0.4652956298200514,0.4157274896392687,0.514863770000834,179,90,74,15,0.5487804878048781,0.47262040389384796,0.6249405717159082,AUD_CAD,H4,50,1.0,14,long,594
341,132,189,20,0.411214953271028,0.3573859435304593,0.46504396301159673,147,75,56,16,0.5725190839694656,0.48780145878473447,0.6572367091541967,AUD_CAD,H4,50,1.5,14,long,488
303,133,151,19,0.46830985915492956,0.4102744760831721,0.5263452422266871,131,79,39,13,0.6694915254237288,0.5846166969605529,0.7543663538869048,AUD_CAD,H4,50,2.0,14,long,434
247,114,111,22,0.5066666666666667,0.4413391409988707,0.5719941923344627,106,65,37,4,0.6372549019607843,0.5439480893458835,0.7305617145756851,AUD_CAD,H4,50,2.5,14,long,353
415,189,204,22,0.48091603053435117,0.43151759082458097,0.5303144702441214,178,84,72,22,0.5384615384615384,0.4602312259646899,0.616691850958387,AUD_CAD,H4,50,1.0,14,short,593
369,170,182,17,0.48295454545454547,0.43075073179191886,0.535158359117172,159,74,61,24,0.5481481481481482,0.46419515278120094,0.6321011435150954,AUD_CAD,H4,50,1.5,14,short,528
298,147,144,7,0.5051546391752577,0.4477090746984196,0.5626002036520958,128,54,55,19,0.4954128440366973,0.40154981846593446,0.58927586960746,AUD_CAD,H4,50,2.0,14,short,426
236,117,112,7,0.5109170305676856,0.44617224601157024,0.5756618151238009,102,45,44,13,0.5056179775280899,0.4017447427341948,0.609491212321985,AUD_CAD,H4,50,2.5,14,short,338
287,112,159,16,0.4132841328413284,0.3546555078929711,0.4719127577896857,123,71,45,7,0.6120689655172413,0.5233932873006567,0.700744643733826,AUD_CAD,H4,100,1.0,14,long,410
278,102,160,16,0.3893129770992366,0.3302705487016391,0.44835540549683417,120,63,53,4,0.5431034482758621,0.4524514677025692,0.633755428849155,AUD_CAD,H4,100,1.5,14,long,398
284,111,161,12,0.40808823529411764,0.3496795887621554,0.4664968818260799,122,67,49,6,0.5775862068965517,0.48769762501423036,0.6674747887788731,AUD_CAD,H4,100,2.0,14,long,406
275,108,147,20,0.4235294117647059,0.3628814310092594,0.48417739252015235,118,66,44,8,0.6,0.5084485241666049,0.691551475833395,AUD_CAD,H4,100,2.5,14,long,393
291,128,151,12,0.45878136200716846,0.40030999802226536,0.5172527259920716,126,38,67,21,0.3619047619047619,0.26998660184839357,0.4538229219611302,AUD_CAD,H4,100,1.0,14,short,417
296,131,145,20,0.4746376811594203,0.4157245511334136,0.533550811185427,127,53,55,19,0.49074074074074076,0.3964563676630377,0.5850251138184438,AUD_CAD,H4,100,1.5,14,short,423
256,108,133,15,0.44813278008298757,0.38534600084259457,0.5109195593233806,110,62,36,12,0.6326530612244898,0.5372056721474038,0.7281004503015759,AUD_CAD,H4,100,2.0,14,short,366
246,97,134,15,0.4199134199134199,0.35626665002659047,0.48356018980024934,106,64,36,6,0.64,0.54592,0.7340800000000001,AUD_CAD,H4,100,2.5,14,short,352
235,75,152,8,0.3303964757709251,0.26920798924284356,0.3915849622990067,102,56,41,5,0.5773195876288659,0.4790125947077963,0.6756265805499356,AUD_CAD,H4,200,1.0,14,long,337
240,71,156,13,0.31277533039647576,0.252462632025401,0.37308802876755054,103,58,42,3,0.58,0.4832625325946559,0.676737467405344,AUD_CAD,H4,200,1.5,14,long,343
222,66,137,19,0.3251231527093596,0.2606848243076504,0.3895614811110688,96,51,42,3,0.5483870967741935,0.4472428040641537,0.6495313894842334,AUD_CAD,H4,200,2.0,14,long,318
237,96,125,16,0.4343891402714932,0.3690372304380145,0.49974105010497194,103,53,46,4,0.5353535353535354,0.43710634710117363,0.633600723605897,AUD_CAD,H4,200,2.5,14,long,340
198,81,98,19,0.45251396648044695,0.3795964157984502,0.5254315171624437,85,22,40,23,0.3548387096774194,0.23573922751930654,0.4739381918355322,AUD_CAD,H4,200,1.0,14,short,283
189,74,95,20,0.4378698224852071,0.3630694643971616,0.5126701805732526,82,29,24,29,0.5471698113207547,0.4131568244683743,0.6811827981731351,AUD_CAD,H4,200,1.5,14,short,271
178,76,92,10,0.4523809523809524,0.377115988321871,0.5276459164400338,77,38,28,11,0.5757575757575758,0.45652059185637583,0.6949945596587758,AUD_CAD,H4,200,2.0,14,short,255
184,93,78,13,0.543859649122807,0.46920606184979996,0.6185132363958141,80,47,26,7,0.6438356164383562,0.5339837641828868,0.7536874686938255,AUD_CAD,H4,200,2.5,14,short,264
560,292,241,27,0.5478424015009381,0.5055886567152899,0.5900961462865864,241,86,132,23,0.3944954128440367,0.3296159086775693,0.45937491701050415,EUR_AUD,H4,20,1.0,14,long,801
403,200,184,19,0.5208333333333334,0.47086634842890057,0.5708003182377661,174,77,80,17,0.49044585987261147,0.41224762522436176,0.5686440945208612,EUR_AUD,H4,20,1.5,14,long,577
272,133,132,7,0.5018867924528302,0.4416862996334751,0.5620872852721853,117,61,45,11,0.5754716981132075,0.4813762861821364,0.6695671100442787,EUR_AUD,H4,20,2.0,14,long,389
149,75,69,5,0.5208333333333334,0.43923758866586005,0.6024290780008067,65,30,27,8,0.5263157894736842,0.39669152732867524,0.6559400516186931,EUR_AUD,H4,20,2.5,14,long,214
503,239,234,30,0.5052854122621564,0.46022748190481444,0.5503433426194984,216,101,96,19,0.5126903553299492,0.4428907389843295,0.5824899716755689,EUR_AUD,H4,20,1.0,14,short,719
378,184,175,19,0.5125348189415042,0.4608286531552996,0.5642409847277088,163,74,73,16,0.5034013605442177,0.42257419314257083,0.5842285279458646,EUR_AUD,H4,20,1.5,14,short,541
297,138,143,16,0.49110320284697506,0.4326505597942757,0.5495558458996744,128,63,56,9,0.5294117647058824,0.43973087307090053,0.6190926563408642,EUR_AUD,H4,20,2.0,14,short,425
182,88,81,13,0.5207100591715976,0.44539013745718226,0.596029980886013,79,28,46,5,0.3783783783783784,0.26787732367375705,0.48887943308299975,EUR_AUD,H4,20,2.5,14,short,261
396,216,158,22,0.5775401069518716,0.5274785805764394,0.6276016333273039,171,53,95,23,0.3581081081081081,0.2808643783615084,0.4353518378547078,EUR_AUD,H4,50,1.0,14,long,567
372,199,163,10,0.5497237569060773,0.4984714337302318,0.6009760800819229,160,50,89,21,0.3597122302158273,0.27992858469462567,0.439495875737029,EUR_AUD,H4,50,1.5,14,long,532
323,181,136,6,0.5709779179810726,0.51649304790145,0.6254627880606951,139,56,71,12,0.4409448818897638,0.35459262796713586,0.5272971358123917,EUR_AUD,H4,50,2.0,14,long,462
253,126,119,8,0.5142857142857142,0.4517013711957688,0.5768700573756597,109,40,58,11,0.40816326530612246,0.31085248607225735,0.5054740445399876,EUR_AUD,H4,50,2.5,14,long,362
368,176,165,27,0.5161290322580645,0.4630866759095035,0.5691713886066255,158,66,77,15,0.46153846153846156,0.3798295649936628,0.5432473580832603,EUR_AUD,H4,50,1.0,14,short,526
320,162,140,18,0.5364238410596026,0.4801810088779541,0.5926666732412511,138,61,65,12,0.48412698412698413,0.3968656498122241,0.5713883184417442,EUR_AUD,H4,50,1.5,14,short,458
297,148,134,15,0.524822695035461,0.46653650529223156,0.5831088847786904,128,70,46,12,0.603448275862069,0.5144263422157019,0.692470209508436,EUR_AUD,H4,50,2.0,14,short,425
254,123,109,22,0.5301724137931034,0.46594951580891947,0.5943953117772873,109,58,44,7,0.5686274509803921,0.4725113491765299,0.6647435527842543,EUR_AUD,H4,50,2.5,14,short,363
305,168,129,8,0.5656565656565656,0.5092835986106417,0.6220295327024896,131,58,48,25,0.5471698113207547,0.45240831955037286,0.6419313030911366,EUR_AUD,H4,100,1.0,14,long,436
257,145,106,6,0.5776892430278885,0.5165834446306549,0.6387950414251221,111,43,58,10,0.42574257425742573,0.3293103386407844,0.5221748098740671,EUR_AUD,H4,100,1.5,14,long,368
237,126,106,5,0.5431034482758621,0.4790028180844955,0.6072040784672287,102,41,48,13,0.4606741573033708,0.3571161682586195,0.5642321463481221,EUR_AUD,H4,100,2.0,14,long,339
241,117,118,6,0.4978723404255319,0.4339447680661186,0.5617999127849452,104,39,54,11,0.41935483870967744,0.3190640995955766,0.5196455778237783,EUR_AUD,H4,100,2.5,14,long,345
282,140,137,5,0.5054151624548736,0.44653612261841646,0.5642942022913308,122,53,58,11,0.4774774774774775,0.3845544106577302,0.5704005442972248,EUR_AUD,H4,100,1.0,14,short,404
272,135,119,18,0.531496062992126,0.4701275130823831,0.592864612901869,117,60,46,11,0.5660377358490566,0.4716855828898187,0.6603898888082944,EUR_AUD,H4,100,1.5,14,short,389
238,110,106,22,0.5092592592592593,0.4425901396960931,0.5759283788224254,103,57,42,4,0.5757575757575758,0.4784009860821117,0.6731141654330399,EUR_AUD,H4,100,2.0,14,short,341
237,108,105,24,0.5070422535211268,0.4399004205237905,0.574184086518463,103,57,44,2,0.5643564356435643,0.4676539189565859,0.6610589523305427,EUR_AUD,H4,100,2.5,14,short,340
184,90,90,4,0.5,0.42695511273500686,0.5730448872649931,80,31,44,5,0.41333333333333333,0.3018855688541505,0.5247810978125161,EUR_AUD,H4,200,1.0,14,long,264
194,105,82,7,0.5614973262032086,0.49037675479097687,0.6326178976154403,84,37,42,5,0.46835443037974683,0.358316872918061,0.5783919878414326,EUR_AUD,H4,200,1.5,14,long,278
191,106,75,10,0.585635359116022,0.513868857982727,0.6574018602493171,82,37,43,2,0.4625,0.3532412617911044,0.5717587382088957,EUR_AUD,H4,200,2.0,14,long,273
184,94,78,12,0.5465116279069767,0.47211133777281294,0.6209119180411404,79,42,29,8,0.5915492957746479,0.4772108742318334,0.7058877173174624,EUR_AUD,H4,200,2.5,14,long,263
213,94,98,21,0.4895833333333333,0.4188732754192013,0.5602933912474654,92,53,34,5,0.6091954022988506,0.5066645456935379,0.7117262589041633,EUR_AUD,H4,200,1.0,14,short,305
205,90,95,20,0.4864864864864865,0.41446177353421365,0.5585111994387594,89,49,36,4,0.5764705882352941,0.4714252041904013,0.6815159722801869,EUR_AUD,H4,200,1.5,14,short,294
207,97,86,24,0.5300546448087432,0.4577419527908172,0.6023673368266692,90,45,37,8,0.5487804878048781,0.4410738642264263,0.6564871113833298,EUR_AUD,H4,200,2.0,14,short,297
186,97,73,16,0.5705882352941176,0.4961784611232222,0.644998009465013,80,35,36,9,0.49295774647887325,0.37666468041418233,0.6092508125435642,EUR_AUD,H4,200,2.5,14,short,266
506,238,220,48,0.519650655021834,0.47389364126804034,0.5654076687756278,217,99,74,44,0.5722543352601156,0.4985283858643012,0.64598028465593,EUR_CAD,H4,20,1.0,14,long,723
400,199,163,38,0.5497237569060773,0.4984714337302318,0.6009760800819229,172,78,62,32,0.5571428571428572,0.47486041673179497,0.6394252975539193,EUR_CAD,H4,20,1.5,14,long,572
277,118,131,28,0.4738955823293173,0.4118753052426509,0.5359158594159836,119,59,34,26,0.6344086021505376,0.5365278917171886,0.7322893125838866,EUR_CAD,H4,20,2.0,14,long,396
177,87,76,14,0.5337423312883436,0.45715779498090403,0.6103268675957831,76,35,21,20,0.625,0.4982004534708424,0.7517995465291576,EUR_CAD,H4,20,2.5,14,long,253
542,256,245,41,0.5109780439121756,0.4672054273987707,0.5547506604255805,233,85,91,57,0.48295454545454547,0.40912720416526105,0.5567818867438299,EUR_CAD,H4,20,1.0,14,short,775
412,202,177,33,0.5329815303430079,0.48275194715853403,0.5832111135274818,177,59,64,54,0.4796747967479675,0.3913842112168868,0.5679653822790481,EUR_CAD,H4,20,1.5,14,short,589
289,152,117,20,0.5650557620817844,0.5058120345100062,0.6242994896535626,125,44,53,28,0.4536082474226804,0.35453355265958564,0.5526829421857752,EUR_CAD,H4,20,2.0,14,short,414
189,103,76,10,0.5754189944134078,0.5030084298796265,0.6478295589471892,82,28,39,15,0.417910447761194,0.29980900952033557,0.5360118860020524,EUR_CAD,H4,20,2.5,14,short,271
408,217,154,37,0.5849056603773585,0.5347655328430825,0.6350457879116345,175,72,64,39,0.5294117647058824,0.4455229720462566,0.6133005573655081,EUR_CAD,H4,50,1.0,14,long,583
350,194,131,25,0.5969230769230769,0.5435935731431025,0.6502525807030513,150,64,52,34,0.5517241379310345,0.46122160246293153,0.6422266733991374,EUR_CAD,H4,50,1.5,14,long,500
294,143,118,33,0.5478927203065134,0.4875111598060281,0.6082742808069986,127,57,37,33,0.6063829787234043,0.5076180895298716,0.705147867916937,EUR_CAD,H4,50,2.0,14,long,421
236,109,97,30,0.529126213592233,0.46096232516561425,0.5972901020188517,102,48,34,20,0.5853658536585366,0.4787319348209855,0.6919997724960876,EUR_CAD,H4,50,2.5,14,long,338
405,191,180,34,0.5148247978436657,0.4639681017144608,0.5656814939728707,174,55,78,41,0.41353383458646614,0.32983734251742847,0.4972303266555038,EUR_CAD,H4,50,1.0,14,short,579
340,167,145,28,0.5352564102564102,0.4799129362579975,0.5905998842548229,146,47,61,38,0.4351851851851852,0.34168030359243334,0.5286900667779371,EUR_CAD,H4,50,1.5,14,short,486
294,148,121,25,0.550185873605948,0.49073596460210284,0.6096357826097931,126,53,40,33,0.5698924731182796,0.4692689361358777,0.6705160101006815,EUR_CAD,H4,50,2.0,14,short,420
244,127,94,23,0.5746606334841629,0.5094777680495343,0.6398434989187914,106,33,46,27,0.4177215189873418,0.3089659962466471,0.5264770417280364,EUR_CAD,H4,50,2.5,14,short,350
310,148,131,31,0.5304659498207885,0.47190389969756136,0.5890279999440157,133,63,32,38,0.6631578947368421,0.5681158158276737,0.7581999736460104,EUR_CAD,H4,100,1.0,14,long,443
280,149,105,26,0.5866141732283464,0.5260531394228326,0.6471752070338602,120,55,22,43,0.7142857142857143,0.6133807184638117,0.8151907101076169,EUR_CAD,H4,100,1.5,14,long,400
242,127,98,17,0.5644444444444444,0.4996560537419299,0.6292328351469589,104,48,26,30,0.6486486486486487,0.5398769816510848,0.7574203156462126,EUR_CAD,H4,100,2.0,14,long,346
213,107,87,19,0.5515463917525774,0.48156138777636504,0.6215313957287897,92,44,24,24,0.6470588235294118,0.533472861315188,0.7606447857436356,EUR_CAD,H4,100,2.5,14,long,305
308,148,126,34,0.5401459854014599,0.48113316690259317,0.5991588039003265,132,60,52,20,0.5357142857142857,0.44334951970472986,0.6280790517238415,EUR_CAD,H4,100,1.0,14,short,440
277,135,112,30,0.5465587044534413,0.4844737256690895,0.6086436832377932,120,52,49,19,0.5148514851485149,0.41738086650840117,0.6123221037886286,EUR_CAD,H4,100,1.5,14,short,397
256,116,118,22,0.49572649572649574,0.4316642316271657,0.5597887598258258,110,49,44,17,0.5268817204301075,0.42540742915093477,0.6283560117092802,EUR_CAD,H4,100,2.0,14,short,366
233,116,98,19,0.5420560747663551,0.4753020518028617,0.6088100977298484,100,44,39,17,0.5301204819277109,0.42274686702951925,0.6374940968259025,EUR_CAD,H4,100,2.5,14,short,333
216,93,103,20,0.4744897959183674,0.4045809631576984,0.5443986286790363,93,40,15,38,0.7272727272727273,0.6095696920192182,0.8449757625262364,EUR_CAD,H4,200,1.0,14,long,309
194,85,86,23,0.49707602339181284,0.42213483180059724,0.5720172149830285,84,43,11,30,0.7962962962962963,0.6888736116063386,0.9037189809862539,EUR_CAD,H4,200,1.5,14,long,278
197,98,76,23,0.5632183908045977,0.4895210134692789,0.6369157681399165,85,47,6,32,0.8867924528301887,0.8014889586259992,0.9720959470343782,EUR_CAD,H4,200,2.0,14,long,282
189,95,70,24,0.5757575757575758,0.5003454856662515,0.6511696658489001,81,45,5,31,0.9,0.816844242532462,0.983155757467538,EUR_CAD,H4,200,2.5,14,long,270
220,104,96,20,0.52,0.4507589948079897,0.5892410051920103,95,36,52,7,0.4090909090909091,0.30636381920589667,0.5118179989759215,EUR_CAD,H4,200,1.0,14,short,315
225,122,81,22,0.6009852216748769,0.5336202022631833,0.6683502410865705,97,40,46,11,0.46511627906976744,0.3596976640982777,0.5705348940412572,EUR_CAD,H4,200,1.5,14,short,322
198,109,72,17,0.6022099447513812,0.5309053187622604,0.673514570740502,85,36,38,11,0.4864864864864865,0.37260541611198017,0.6003675568609929,EUR_CAD,H4,200,2.0,14,short,283
207,124,67,16,0.6492146596858639,0.5815356080550564,0.7168937113166713,90,44,36,10,0.55,0.4409818822396938,0.6590181177603063,EUR_CAD,H4,200,2.5,14,short,297
543,155,160,228,0.49206349206349204,0.43685370386152644,0.5472732802654576,233,68,85,80,0.4444444444444444,0.3657067227176729,0.5231821661712159,EUR_CHF,H4,20,1.0,14,long,776
398,119,127,152,0.483739837398374,0.42129036812497755,0.5461893066717705,171,53,65,53,0.4491525423728814,0.3594039442675627,0.5389011404782,EUR_CHF,H4,20,1.5,14,long,569
235,61,82,92,0.42657342657342656,0.3455102050753134,0.5076366480715397,102,33,40,29,0.4520547945205479,0.3378830211493826,0.5662265678917132,EUR_CHF,H4,20,2.0,14,long,337
145,51,49,45,0.51,0.4120196019603921,0.6079803980396079,63,22,26,15,0.4583333333333333,0.3173745217106679,0.5992921449559987,EUR_CHF,H4,20,2.5,14,long,208
511,153,165,193,0.4811320754716981,0.4262155465915277,0.5360486043518685,220,84,70,66,0.5454545454545454,0.46681089700775863,0.6240981939013321,EUR_CHF,H4,20,1.0,14,short,731
335,114,113,108,0.5022026431718062,0.43715838978640054,0.5672468965572118,144,54,46,44,0.54,0.4423141033720835,0.6376858966279166,EUR_CHF,H4,20,1.5,14,short,479
224,75,83,66,0.47468354430379744,0.39681893320710104,0.5525481554004938,96,43,31,22,0.581081081081081,0.46866626184485183,0.6934959003173102,EUR_CHF,H4,20,2.0,14,short,320
133,45,45,43,0.5,0.39669892976783294,0.6033010702321671,58,31,14,13,0.6888888888888889,0.5536249077940733,0.8241528699837045,EUR_CHF,H4,20,2.5,14,short,191
431,134,120,177,0.5275590551181102,0.466161861776278,0.5889562484599423,185,60,66,59,0.47619047619047616,0.3889841789889269,0.5633967733920254,EUR_CHF,H4,50,1.0,14,long,616
364,109,112,143,0.49321266968325794,0.42729680991534036,0.5591285294511755,157,44,59,54,0.42718446601941745,0.3316516502779636,0.5227172817608713,EUR_CHF,H4,50,1.5,14,long,521
329,85,104,140,0.4497354497354497,0.3788120578170481,0.5206588416538513,141,38,46,57,0.4523809523809524,0.3459402194370759,0.5588216853248289,EUR_CHF,H4,50,2.0,14,long,470
247,61,81,105,0.4295774647887324,0.3481574865953899,0.5109974429820748,106,27,40,39,0.40298507462686567,0.285534337967312,0.5204358112864194,EUR_CHF,H4,50,2.5,14,long,353
356,120,118,118,0.5042016806722689,0.44067995872321364,0.5677234026213241,153,52,50,51,0.5098039215686274,0.4127881174487346,0.6068197256885202,EUR_CHF,H4,50,1.0,14,short,509
303,112,88,103,0.56,0.4912042792028458,0.6287957207971543,131,56,43,32,0.5656565656565656,0.4680157225596192,0.6632974087535121,EUR_CHF,H4,50,1.5,14,short,434
241,74,77,90,0.4900662251655629,0.410330697451181,0.5698017528799448,104,44,34,26,0.5641025641025641,0.4540551190503905,0.6741500091547377,EUR_CHF,H4,50,2.0,14,short,345
222,75,79,68,0.487012987012987,0.40806897980864887,0.5659569942173251,96,42,34,20,0.5526315789473685,0.4408423947919927,0.6644207631027442,EUR_CHF,H4,50,2.5,14,short,318
319,106,80,133,0.5698924731182796,0.49874088777104786,0.6410440584655114,137,47,36,54,0.5662650602409639,0.4596449537042731,0.6728851667776548,EUR_CHF,H4,100,1.0,14,long,456
326,113,88,125,0.5621890547263682,0.49360193851720424,0.6307761709355321,140,49,45,46,0.5212765957446809,0.4202888709508806,0.6222643205384811,EUR_CHF,H4,100,1.5,14,long,466
270,97,78,95,0.5542857142857143,0.4806425964809934,0.6279288320904352,117,38,35,44,0.5205479452054794,0.40594451897763245,0.6351513714333263,EUR_CHF,H4,100,2.0,14,long,387
